অ	ꯑ
পোক্কদৌরে	ꯄꯣꯛꯀꯗꯧꯔꯦ
পোক্কনি	ꯄꯣꯛꯀꯅꯤ
পোক্খি	ꯄꯣꯛꯈꯤ
পোক্খিবা	ꯄꯣꯛꯈꯤꯕꯥ
পোক্খ্রে	ꯄꯣꯛꯈ꯭ꯔꯦ
পোক্চবা	ꯄꯣꯛꯆꯕꯥ
পোক্চবী	ꯄꯣꯛꯆꯕꯤ
পোক্চরে	ꯄꯣꯛꯆꯔꯦ
পোক্তনবা	ꯄꯣꯛꯇꯅꯕꯥ
পোক্তনা	ꯄꯣꯛꯇꯅꯥ
পোক্তবা	ꯄꯣꯛꯇꯕꯥ
পোক্তবী	ꯄꯣꯛꯇꯕꯤ
পোক্তবীগী	ꯄꯣꯛꯇꯕꯤꯒꯤ
পোক্তবীদি	ꯄꯣꯛꯇꯕꯤꯗꯤ
পোক্তবীদুসু	ꯄꯣꯛꯇꯕꯤꯗꯨꯁꯨ
পোক্তবীনা	ꯄꯣꯛꯇꯕꯤꯅꯥ
পোক্তা	ꯄꯣꯛꯇꯥ
পোক্তুনা	ꯄꯣꯛꯇꯨꯅꯥ
পোক্তে	ꯄꯣꯛꯇꯦ
পোক্ত্রিঙৈগী	ꯄꯣꯛꯇ꯭ꯔꯤꯉꯩꯒꯤ
পোক্ত্রিঙৈদগী	ꯄꯣꯛꯇ꯭ꯔꯤꯉꯩꯗꯒꯤ
পোক্ত্রেদো	ꯄꯣꯛꯇ꯭ꯔꯦꯗꯣ
পোক্থোক্লে	ꯄꯣꯛꯊꯣꯛꯂꯦ
পোক্নখি	ꯄꯣꯛꯅꯈꯤ
পোক্নফম	ꯄꯣꯛꯅꯐꯝ
পোক্নফমগী	ꯄꯣꯛꯅꯐꯝꯒꯤ
পোক্নফমদা	ꯄꯣꯛꯅꯐꯝꯗꯥ
পোক্নরক্তুনা	ꯄꯣꯛꯅꯔꯛꯇꯨꯅꯥ
পোক্নরিবশিং	ꯄꯣꯛꯅꯔꯤꯕꯁꯤꯡ
পোক্নিঙাইনি	ꯄꯣꯛꯅꯤꯉꯥꯢꯅꯤ
পোক্পগী	ꯄꯣꯛꯄꯒꯤ
পোক্পদগী	ꯄꯣꯛꯄꯗꯒꯤ
পোক্পদদি	ꯄꯣꯛꯄꯗꯗꯤ
পোক্পদা	ꯄꯣꯛꯄꯗꯥ
পোক্পসিদদি	ꯄꯣꯛꯄꯁꯤꯗꯗꯤ
পোক্পা	ꯄꯣꯛꯄꯥ
পোক্পী	ꯄꯣꯛꯄꯤ
পোক্পোইরে	ꯄꯣꯛꯄꯣꯢꯔꯦ
পোক্পোক	ꯄꯣꯛꯄꯣꯛ
পোক্লকই	ꯄꯣꯛꯂꯛꯏ
পোক্লকপা	ꯄꯣꯛꯂꯛꯄꯥ
পোক্লক্তুনা	ꯄꯣꯛꯂꯛꯇꯨꯅꯥ
পোক্লক্পসিদা	ꯄꯣꯛꯂꯛꯄꯁꯤꯗꯥ
পোক্লক্পা	ꯄꯣꯛꯂꯛꯄꯥ
পোক্লগনি	ꯄꯣꯛꯂꯒꯅꯤ
পোক্লগা	ꯄꯣꯀꯂ꯭ꯒꯥ
পোক্লদুনা	ꯄꯣꯛꯂꯗꯨꯅꯥ
পোক্লবদি	ꯄꯣꯀꯛꯂꯕꯗꯤ
পোক্লবা	ꯄꯣꯛꯂ꯭ꯕꯥ
পোক্লবোইরে	ꯄꯣꯛꯂꯕꯣꯢꯔꯦ
পোক্লমগনি	ꯄꯣꯛꯂꯝꯒꯅꯤ
পোক্লম্বা	ꯄꯣꯛꯂꯝꯕꯥ
পোক্লম্লগা	ꯄꯣꯛꯂꯝꯂꯒꯥ
পোক্লি	ꯄꯣꯛꯂꯤ
পোক্লিবনি	ꯄꯣꯛꯂꯤꯕꯅꯤ
পোক্লিবশিং	ꯄꯣꯛꯂꯤꯕꯁꯤꯡ
পোক্লিবা	ꯄꯣꯛꯂꯤꯕꯥ
পোক্লে	ꯄꯣꯛꯂꯦ
পোক্লেদো	ꯄꯣꯛꯂꯦꯗꯣ
পোক্লোইদবনি	ꯄꯣꯛꯂꯣꯢꯗꯕꯅꯤ
পোক্সো	ꯄꯣꯛꯁꯣ
পোখত্লগা	ꯄꯣꯈꯠꯂꯒꯥ
পোট	ꯄꯣꯠ
পোটচেপ	ꯄꯣꯠꯆꯦꯞ
পোত	ꯄꯣꯠ
পোত্	ꯄꯣꯠ
পোত্চৈ	ꯄꯣꯠꯆꯩ
পোত্চৈশিংদু	ꯄꯣꯠꯆꯩꯁꯤꯡꯗꯨ
পোত্তমক	ꯄꯣꯠꯇꯃꯛ
পোত্তমক্	ꯄꯣꯠꯇꯃꯛ
পোত্তা	ꯄꯣꯠꯇꯥ
পোত্তু	ꯄꯣꯠꯇꯨ
পোত্থখিবনি	ꯄꯣꯠꯊꯈꯤꯕꯅꯤ
পোত্থখিবা	ꯄꯣꯠꯊꯈꯤꯕꯥ
পোত্থখ্রবা	ꯄꯣꯠꯊꯈ꯭ꯔꯕꯥ
পোত্থরগদবা	ꯄꯣꯠꯊꯔꯒꯗꯕꯥ
পোত্থরগা	ꯄꯣꯠꯊꯔꯒꯥ
পোত্থা	ꯄꯣꯠꯊꯥ
পোত্থাও	ꯄꯣꯠꯊꯥꯎ
পোত্থাখি	ꯄꯣꯠꯊꯥꯈꯤ
পোত্থাখিগে	ꯄꯣꯠꯊꯥꯈꯤꯒꯦ
পোত্থাখিসি	ꯄꯣꯠꯊꯥꯈꯤꯁꯤ
পোত্থাখ্রগদবা	ꯄꯣꯠꯊꯥꯈ꯭ꯔꯒꯗꯕꯥ
পোত্থাখ্রবা	ꯄꯣꯠꯊꯥꯈ꯭ꯔꯕꯥ
পোত্থাখ্রে	ꯄꯣꯠꯊꯥꯈ꯭ꯔꯦ
পোত্থাজবোইরে	ꯄꯣꯠꯊꯥꯖꯕꯣꯢꯔꯦ
পোত্থাজরক্লে	ꯄꯣꯠꯊꯥꯖꯔꯛꯂꯦ
পোত্থাদনা	ꯄꯣꯠꯊꯥꯗꯅꯥ
পোত্থাদুনা	ꯄꯣꯠꯊꯥꯗꯨꯅꯥ
পোত্থাফম	ꯄꯣꯠꯊꯥꯐꯝ
পোত্থাবদগী	ꯄꯣꯠꯊꯥꯕꯗꯒꯤ
পোত্থাবা	ꯄꯣꯠꯊꯥꯕꯥ
পোত্থাবিয়ু	ꯄꯣꯠꯊꯥꯕꯤꯌꯨ
পোত্থাবোইরে	ꯄꯣꯠꯊꯥꯕꯣꯢꯔꯦ
পোত্থারগদবা	ꯄꯣꯠꯊꯥꯔꯒꯗꯕꯥ
পোত্থারগা	ꯄꯣꯠꯊꯥꯔꯒꯥ
পোত্থারবা	ꯄꯣꯠꯊꯥꯔꯕꯥ
পোত্থারিঙৈদা	ꯄꯣꯠꯊꯥꯔꯤꯉꯩꯗꯥ
পোত্থারিঙৈদুদা	ꯄꯣꯠꯊꯥꯔꯤꯉꯩꯗꯨꯗꯥ
পোত্থারুখিগে	ꯄꯣꯠꯊꯥꯔꯨꯈꯤꯒꯦ
পোত্থোক	ꯄꯣꯠꯊꯣꯛ
পোত্থোকশিং	ꯄꯣꯠꯊꯣꯀꯁꯤꯡ
পোত্থোকশিংগা	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯒꯥ
পোত্থোকশিংগী	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯒꯤ
পোত্থোকশিংতমক	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯇꯃꯛ
পোত্থোকশিংদা	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯗꯥ
পোত্থোকশিংবু	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯕꯨ
পোত্থোক্তনা	ꯄꯣꯠꯊꯣꯛꯇꯅꯥ
পোত্থোক্তা	ꯄꯣꯠꯊꯣꯛꯇꯥ
পোত্থোক্না	ꯄꯣꯠꯊꯣꯛꯅꯥ
পোত্নচিংবা	ꯄꯣꯠꯅꯆꯤꯡꯕꯥ
পোত্নত্তে	ꯄꯣꯠꯅꯠꯇꯦ
পোত্নি	ꯄꯣꯠꯅꯤ
পোত্নিদনা	ꯄꯣꯠꯅꯤꯗꯅꯥ
পোত্পু	ꯄꯣꯠꯄꯨ
পোত্মতংদি	ꯄꯣꯠꯃꯇꯪꯗꯤ
পোত্মা	ꯄꯣꯠꯃꯥ
পোত্মাঙ	ꯄꯣꯠꯃꯥꯉ
পোত্য়ান	ꯄꯣꯠꯌꯥꯟ
পোত্লমশিং	ꯄꯣꯠꯂꯝꯁꯤꯡ
পোত্লম্দা	ꯄꯣꯠꯂꯝꯗꯥ
পোত্লুম্	ꯄꯣꯠꯂꯨꯝ
পোত্লুম্দুগী	ꯄꯣꯠꯂꯨꯝꯗꯨꯒꯤ
পোত্লৈবা	ꯄꯣꯠꯂꯩꯕꯥ
পোত্লৈরে	ꯄꯣꯠꯂꯩꯔꯦ
পোত্লোইনবা	ꯄꯣꯠꯂꯣꯢꯟꯕꯥ
পোত্শক্নো	ꯄꯣꯠꯁꯛꯅꯣ
পোত্শিংদু	ꯄꯣꯠꯁꯤꯡꯗꯨ
পোত্য়ান	ꯄꯣꯠꯌꯥꯟ
পোত্য়োন্বীনি	ꯄꯣꯠꯌꯣꯟꯕꯤꯅꯤ
পোথবিরো	ꯄꯣꯊꯕꯤꯔꯣ
পোথা	ꯄꯣꯊꯥ
পোথাখ্রে	ꯄꯣꯊꯥꯈ꯭ꯔꯦ
পোথাখ্রেগদবা	ꯄꯣꯊꯥꯈ꯭ꯔꯦꯒꯗꯕꯥ
পোথাদুনা	ꯄꯣꯊꯥꯗꯨꯅꯥ
পোথাবদগী	ꯄꯣꯊꯥꯕꯗꯒꯤ
পোথাবা	ꯄꯣꯊꯥꯕꯥ
পোথাবিয়ু	ꯄꯣꯊꯥꯕꯤꯌꯨ
পোথাহল্লে	ꯄꯣꯊꯥꯍꯜꯂꯦ
পোথ্থরগা	ꯄꯣꯊꯊꯔꯒꯥ
পোথ্থাফম	ꯄꯣꯊꯊꯥꯐꯝ
পোদুনা	ꯄꯣꯗꯨꯅꯥ
পোদ্রোপ	ꯄꯣꯗ꯭ꯔꯣꯞ
পোনগনি	ꯄꯣꯟꯒꯅꯤ
পোনাবরম	ꯄꯣꯅꯥꯕꯔꯝ
পোন্	ꯄꯣꯟ
পোন্থা	ꯄꯣꯟꯊꯥ
পোপ	ꯄꯣꯞ
পোবোপ্তা	ꯄꯣꯕꯣꯞꯇꯥ
পোম্থোক্লে	ꯄꯣꯝꯊꯣꯛꯂꯦ
পোম্বীমক্তবু	ꯄꯣꯝꯕꯤꯃꯛꯇꯕꯨ
পোম্লক্পদগী	ꯄꯣꯝꯂꯛꯄꯗꯒꯤ
পোরম	ꯄꯣꯔꯝ
পোরমশিং	ꯄꯣꯔꯝꯁꯤꯡ
পোরৈ	ꯄꯣꯔꯩ
পোলগী	ꯄꯣꯜꯒꯤ
পোলমশিং	ꯄꯣꯂꯝꯁꯤꯡ
পোল্লাং	ꯄꯣꯜꯂꯥꯡ
পোল্লুবা	ꯄꯣꯜꯂꯨꯕꯥ
পোশিল্লগা	ꯄꯣꯁꯤꯜꯂꯒꯥ
পোহৌবনি	ꯄꯣꯍꯧꯕꯅꯤ
পোহৌরে	ꯄꯣꯍꯧꯔꯦ
পোৎ	ꯄꯣꯠ
পোৎকী	ꯄꯣꯠꯀꯤ
পোৎচং	ꯄꯣꯠꯆꯪ
পোৎচৈ	ꯄꯣꯠꯆꯩ
পোৎচৈগী	ꯄꯣꯠꯆꯩꯒꯤ
পোৎচৈশিং	ꯄꯣꯠꯆꯩꯁꯤꯡ
পোৎচৈশিংদা	ꯄꯣꯠꯆꯩꯁꯤꯡꯗꯥ
পোৎথাখি	ꯄꯣꯠꯊꯥꯈꯤ
পোৎথাখ্রবা	ꯄꯣꯠꯊꯥꯈ꯭ꯔꯕꯥ
পোৎথাফম	ꯄꯣꯠꯊꯥꯐꯝ
পোৎথাবগী	ꯄꯣꯠꯊꯥꯕꯒꯤ
পোৎথারবা	ꯄꯣꯠꯊꯥꯔꯕꯥ
পোৎথোক	ꯄꯣꯠꯊꯣꯛ
পোৎথোকখক্তনা	ꯄꯣꯠꯊꯣꯛꯈꯛꯇꯅꯥ
পোৎথোকনা	ꯄꯣꯠꯊꯣꯛꯅꯥ
পোৎথোকশিং	ꯄꯣꯠꯊꯣꯛꯁꯤꯡ
পোৎথোকশিংগা	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯒꯥ
পোৎথোকশিংগী	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯒꯤ
পোৎথোকশিংদগী	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯗꯒꯤ
পোৎথোকশিংদা	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯗꯥ
পোৎথোকশিংবু	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯕꯨ
পোৎথোকশিংসু	ꯄꯣꯠꯊꯣꯛꯁꯤꯡꯁꯨ
পোৎথোক্কী	ꯄꯣꯠꯊꯣꯛꯀꯤ
পোৎথোক্তু	ꯄꯣꯠꯊꯣꯛꯇꯨ
পোৎথোক্নচিংবা	ꯄꯣꯠꯊꯣꯛꯅꯆꯤꯡꯕꯥ
পোৎথোক্না	ꯄꯣꯠꯊꯣꯛꯅꯥ
পোৎথোশিং	ꯄꯣꯠꯊꯣꯁꯤꯡ
পোৎফম	ꯄꯣꯠꯐꯝ
পোৎফমবিশিংদা	ꯄꯣꯠꯐꯝꯕꯤꯁꯤꯡꯗꯥ
পোৎফমশিং	ꯄꯣꯠꯐꯝꯁꯤꯡ
পোৎফমশিংসু	ꯄꯣꯠꯐꯝꯁꯤꯡꯁꯨ
পোৎলম	ꯄꯣꯠꯂꯝ
পোৎলমতমক	ꯄꯣꯠꯂꯝꯇꯃꯛ
পোৎলমনচিংবা	ꯄꯣꯠꯂꯝꯅꯆꯤꯡꯕꯥ
পোৎলমনি	ꯄꯣꯠꯂꯝꯅꯤ
পোৎলমশিং	ꯄꯣꯠꯂꯝꯁꯤꯡ
পোৎলমশিংগা	ꯄꯣꯠꯂꯝꯁꯤꯡꯒꯥ
পোৎলমশিংগী	ꯄꯣꯠꯂꯝꯁꯤꯡꯒꯤ
পোৎলমশিংদা	ꯄꯣꯠꯂꯝꯁꯤꯡꯗꯥ
পোৎলমশিংদি	ꯄꯣꯠꯂꯝꯁꯤꯡꯗꯤ
পোৎলমশিংদুগী	ꯄꯣꯠꯂꯝꯁꯤꯡꯗꯨꯒꯤ
পোৎলমশিংনা	ꯄꯣꯠꯂꯝꯁꯤꯡꯅꯥ
পোৎলমশিংলোমদা	ꯄꯣꯠꯂꯝꯁꯤꯡꯂꯝꯗꯥ
পোৎলমশিংসু	ꯄꯣꯠꯂꯝꯁꯤꯡꯁꯨ
পোৎলমিশিং	ꯄꯣꯠꯂꯃꯤꯁꯤꯡ
পোৎলশিং	ꯄꯣꯠꯂꯁꯤꯡ
পোৎলান্নবগী	ꯄꯣꯠꯂꯥꯟꯅꯕꯒꯤ
পোৎলুম	ꯄꯣꯠꯂꯨꯝ
পোৎলোই	ꯄꯣꯠꯂꯣꯢ
পোৎলোইনবগীদমক	ꯄꯣꯠꯂꯣꯢꯅꯕꯒꯤꯗꯃꯛ
পোৎলোইফম	ꯄꯣꯠꯂꯣꯢꯐꯝ
পোৎলোইফমদা	ꯄꯣꯠꯂꯣꯢꯐꯝꯗꯥ
পোৎলোইবগী	ꯄꯣꯠꯂꯣꯢꯕꯒꯤ
পোৎলোইবগীনা	ꯄꯣꯠꯂꯣꯢꯕꯒꯤꯅꯥ
পোৎলোইবদা	ꯄꯣꯠꯂꯣꯢꯕꯗꯥ
পোৎলোইবনচিংবদা	ꯄꯣꯠꯂꯣꯢꯕꯅꯆꯤꯡꯕꯗꯥ
পোৎলোইমল	ꯄꯣꯠꯂꯣꯢꯃꯜ
পোৎশক	ꯄꯣꯠꯁꯛ
পোৎশিং	ꯄꯣꯠꯁꯤꯡ
পোৎশিংদুনি	ꯄꯣꯠꯁꯤꯡꯗꯨꯅꯤ
পোৎশিংবু	ꯄꯣꯠꯁꯤꯡꯕꯨ
পোৎশিংসু	ꯄꯣꯠꯁꯤꯡꯁꯨ
পোৎয়ান	ꯄꯣꯠꯌꯥꯟ
পোয়্নুদা	ꯄꯣꯢꯅꯨꯗꯥ
পৌরোন	ꯄꯧꯔꯣꯟ
প্রজা	ꯄ꯭ꯔꯖꯥ
প্রজাশিং	ꯄ꯭ꯔꯖꯥꯁꯤꯡ
প্রজাশিংগী	ꯄ꯭ꯔꯖꯥꯁꯤꯡꯒꯤ
প্রজাশিংদি	ꯄ꯭ꯔꯖꯥꯁꯤꯡꯗꯤ
প্রজাশিংনা	ꯄ꯭ꯔꯖꯥꯁꯤꯡꯅꯥ
প্রপ্	ꯄ꯭ꯔꯞ
প্রভা	ꯄ꯭ꯔꯚꯥ
প্রমান	ꯄ꯭ꯔꯃꯥꯟ
প্রমানশিংগী	ꯄ꯭ꯔꯃꯥꯅꯁꯤꯡꯒꯤ
প্রান	ꯄ꯭ꯔꯥꯟ
প্রিথিবী	ꯄ꯭ꯔꯤꯊꯤꯕꯤ
প্রিথিবীগী	ꯄ꯭ꯔꯤꯊꯤꯕꯤꯒꯤ
প্রিথিবীদা	ꯄ꯭ꯔꯤꯊꯤꯕꯤꯗꯥ
প্রিথীবীদা	ꯄ꯭ꯔꯤꯊꯤꯕꯤꯗꯥ
প্রীক	ꯄ꯭ꯔꯤꯛ
প্রেক	ꯄ꯭ꯔꯦꯛ
প্রোক	ꯄ꯭ꯔꯣꯛ
প্রোক্	ꯄ꯭ꯔꯣꯛ
প্রোটেক্তরস	ꯄ꯭ꯔꯣꯇꯦꯛꯇꯔꯁ
পৎ	ꯄꯠ
পৎথ	ꯄꯠꯊ
পৎথরোইদবা	ꯄꯠꯊꯔꯣꯢꯗꯕꯥ
পয়া	ꯄꯌꯥ
ফ	ꯐ
ফং	ꯐꯪ
ফংই	ꯐꯪꯏ
ফংখি	ꯐꯪꯈꯤ
ফংখিগনি	ꯐꯪꯈꯤꯒꯅꯤ
ফংখিদরে	ꯐꯪꯈꯤꯗꯔꯦ
ফংখিদে	ꯐꯪꯈꯤꯗꯦ
ফংখিদ্রবনি	ꯐꯪꯈꯤꯗ꯭ꯔꯕꯅꯤ
ফংখিদ্রিবশিং	ꯐꯪꯈꯤꯗ꯭ꯔꯤꯕꯁꯤꯡ
ফংখিদ্রে	ꯐꯪꯈꯤꯗ꯭ꯔꯦ
ফংখিবগা	ꯐꯪꯈꯤꯕꯒꯥ
ফংখিবগী	ꯐꯪꯈꯤꯕꯒꯤ
ফংখিবনি	ꯐꯪꯈꯤꯕꯅꯤ
ফংখিবশিং	ꯐꯪꯈꯤꯕꯁꯤꯡ
ফংখিবা	ꯐꯪꯈꯤꯕꯥ
ফংখিবী	ꯐꯪꯈꯤꯕꯤ
ফংখ্রবনি	ꯐꯪꯈ꯭ꯔꯕꯅꯤ
ফংখ্রবসু	ꯐꯪꯈ꯭ꯔꯕꯁꯨ
ফংখ্রবা	ꯐꯪꯈ꯭ꯔꯕꯥ
ফংখ্রবি	ꯐꯪꯈ꯭ꯔꯕꯤ
ফংখ্রবী	ꯐꯪꯈ꯭ꯔꯕꯤ
ফংখ্রবীনি	ꯐꯪꯈ꯭ꯔꯕꯤꯅꯤ
ফংখ্রে	ꯐꯪꯈ꯭ꯔꯦ
ফংগদবনা	ꯐꯪꯒꯗꯕꯅꯥ
ফংগদবশিংগী	ꯐꯪꯒꯗꯕꯁꯤꯡꯒꯤ
ফংগদবা	ꯐꯪꯒꯗꯕꯥ
ফংগদৌবা	ꯐꯪꯒꯗꯧꯕꯥ
ফংগদৌরি	ꯐꯪꯒꯗꯧꯔꯤ
ফংগদৌরিবশিংগী	ꯐꯪꯒꯗꯧꯔꯤꯕꯁꯤꯡꯒꯤ
ফংগদৌরিবা	ꯐꯪꯒꯗꯧꯔꯤꯕꯥ
ফংগদ্রা	ꯐꯪꯒꯗ꯭ꯔꯥ
ফংগনি	ꯐꯪꯒꯅꯤ
ফংঙদুদৈদি	ꯐꯪꯉꯗꯨꯗꯩꯗꯤ
ফংঙো	ꯐꯪꯉꯣ
ফংজখি	ꯐꯪꯖꯈꯤ
ফংজদে	ꯐꯪꯖꯗꯦ
ফংজনবগী	ꯐꯪꯖꯟꯕꯒꯤ
ফংজনবা	ꯐꯪꯖꯟꯕꯥ
ফংজবা	ꯐꯪꯖꯕꯥ
ফংজরবী	ꯐꯪꯖꯔꯕꯤ
ফংজরে	ꯐꯪꯖꯔꯦ
ফংজরেদো	ꯐꯪꯖꯔꯦꯗꯣ
ফংজৈ	ꯐꯪꯖꯩ
ফংতে	ꯐꯪꯇꯦ
ফংদদুনা	ꯐꯪꯗꯗꯨꯅꯥ
ফংদনা	ꯐꯪꯗꯅꯥ
ফংদবগী	ꯐꯪꯗꯕꯒꯤ
ফংদবদগী	ꯐꯪꯗꯕꯗꯒꯤ
ফংদবদৈদি	ꯐꯪꯗꯕꯗꯩꯗꯤ
ফংদবনা	ꯐꯪꯗꯕꯅꯥ
ফংদবসিনা	ꯐꯪꯗꯕꯁꯤꯅꯥ
ফংদবা	ꯐꯪꯗꯕꯥ
ফংদরে	ꯐꯪꯗꯔꯦ
ফংদুনা	ꯐꯪꯗꯨꯅꯥ
ফংদে	ꯐꯪꯗꯦ
ফংদ্রদুনা	ꯐꯪꯗ꯭ꯔꯗꯨꯅꯥ
ফংদ্রবদা	ꯐꯪꯗ꯭ꯔꯕꯗꯥ
ফংদ্রবদি	ꯐꯪꯗ꯭ꯔꯕꯗꯤ
ফংদ্রবদুদা	ꯐꯪꯗ꯭ꯔꯕꯗꯨꯗꯥ
ফংদ্রবনিনা	ꯐꯪꯗ꯭ꯔꯕꯅꯤꯅꯥ
ফংদ্রবসু	ꯐꯪꯗ꯭ꯔꯕꯁꯨ
ফংদ্রবা	ꯐꯪꯗ꯭ꯔꯕꯥ
ফংদ্রবোইরে	ꯐꯪꯗ꯭ꯔꯕꯣꯢꯔꯦ
ফংদ্রি	ꯐꯪꯗ꯭ꯔꯤ
ফংদ্রিবা	ꯐꯪꯗ꯭ꯔꯤꯕꯥ
ফংদ্রে	ꯐꯪꯗ꯭ꯔꯦ
ফংদ্রেদো	ꯐꯪꯗ꯭ꯔꯦꯗꯣ
ফংনদবগী	ꯐꯪꯅꯗꯕꯒꯤ
ফংনদবদা	ꯐꯪꯅꯗꯕꯗꯥ
ফংননবগীদমক	ꯐꯪꯅꯅꯕꯒꯤꯗꯃꯛ
ফংননবা	ꯐꯪꯅꯅꯕꯥ
ফংনবখক্তগী	ꯐꯪꯅꯕꯈꯛꯇꯒꯤ
ফংনবগী	ꯐꯪꯅꯕꯒꯤ
ফংনবগীদমক	ꯐꯪꯅꯕꯒꯤꯗꯃꯛ
ফংনবা	ꯐꯪꯅꯕꯥ
ফংনা	ꯐꯪꯅꯥ
ফংনিঙাই	ꯐꯪꯅꯤꯉꯥꯢ
ফংনীং	ꯐꯪꯅꯤꯡ
ফংফম	ꯐꯪꯐꯝ
ফংবগা	ꯐꯪꯕꯒꯥ
ফংবগী	ꯐꯪꯕꯒꯤ
ফংবগীদমক	ꯐꯪꯕꯒꯤꯗꯃꯛ
ফংবগীনা	ꯐꯪꯕꯒꯤꯅꯥ
ফংবগে	ꯐꯪꯕꯒꯦ
ফংবতা	ꯐꯪꯕꯇꯥ
ফংবদগী	ꯐꯪꯕꯗꯒꯤ
ফংবদা	ꯐꯪꯕꯗꯥ
ফংবদি	ꯐꯪꯕꯗꯤ
ফংবনা	ꯐꯪꯕꯅꯥ
ফংবনি	ꯐꯪꯕꯅꯤ
ফংবশিংগী	ꯐꯪꯕꯁꯤꯡꯒꯤ
ফংবসু	ꯐꯪꯕꯁꯨ
ফংবা	ꯐꯪꯕꯥ
ফংবিগনি	ꯐꯪꯕꯤꯒꯅꯤ
ফংবীগনি	ꯐꯪꯕꯤꯒꯅꯤ
ফংবোইরে	ꯐꯪꯕꯣꯢꯔꯦ
ফংব্রা	ꯐꯪꯕ꯭ꯔꯥ
ফংমাং	ꯐꯪꯃꯥꯡ
ফংমিন্নবগী	ꯐꯪꯃꯤꯟꯅꯕꯒꯤ
ফংমীন্নবা	ꯐꯪꯃꯤꯟꯅꯕꯥ
ফংলকখি	ꯐꯪꯂꯛꯈꯤ
ফংলকখিবনি	ꯐꯪꯂꯛꯈꯤꯕꯅꯤ
ফংলকখিবা	ꯐꯪꯂꯛꯈꯤꯕꯥ
ফংলকখ্রবশিংগী	ꯐꯪꯂꯛꯈ꯭ꯔꯕꯁꯤꯡꯒꯤ
ফংলকখ্রবা	ꯐꯪꯂꯛꯈ꯭ꯔꯕꯥ
ফংলকখ্রবী	ꯐꯪꯂꯛꯈ꯭ꯔꯕꯤ
ফংলকপগা	ꯐꯪꯂꯛꯄꯒꯥ
ফংলকপগী	ꯐꯪꯂꯛꯄꯒꯤ
ফংলকপগীদমক	ꯐꯪꯂꯛꯄꯒꯤꯗꯃꯛ
ফংলকপদ	ꯐꯪꯂꯛꯄꯗ
ফংলকপদগী	ꯐꯪꯂꯛꯄꯗꯒꯤ
ফংলকপদসু	ꯐꯪꯂꯛꯄꯗꯁꯨ
ফংলকপদা	ꯐꯪꯂꯛꯄꯗꯥ
ফংলকপনি	ꯐꯪꯂꯛꯄꯅꯤ
ফংলকপসি	ꯐꯪꯂꯛꯄꯁꯤ
ফংলকপা	ꯐꯪꯂꯛꯄꯥ
ফংলক্কদৌরিবা	ꯐꯪꯂꯛꯀꯗꯧꯔꯤꯕꯥ
ফংলক্কনি	ꯐꯪꯂꯛꯀꯅꯤ
ফংলক্খিবা	ꯐꯪꯂꯛꯈꯤꯕꯥ
ফংলক্তবদগী	ꯐꯪꯂꯛꯇꯕꯗꯒꯤ
ফংলক্তবনি	ꯐꯪꯂꯛꯇꯕꯅꯤ
ফংলক্তবা	ꯐꯪꯂꯛꯇꯕꯥ
ফংলক্ত্রবা	ꯐꯪꯂꯛꯇ꯭ꯔꯕꯥ
ফংলক্পগী	ꯐꯪꯂꯛꯄꯒꯤ
ফংলক্পা	ꯐꯪꯂꯛꯄꯥ
ফংলক্লবশিং	ꯐꯪꯂꯛꯂꯕꯁꯤꯡ
ফংলক্লবা	ꯐꯪꯂꯛꯂꯕꯥ
ফংলক্লবী	ꯐꯪꯂꯛꯂꯕꯤ
ফংলক্ললবী	ꯐꯪꯂꯛꯂꯕꯤ
ফংলক্লিবা	ꯐꯪꯂꯛꯂꯤꯕꯥ
ফংলক্লে	ꯐꯪꯂꯛꯂꯦ
ফংলগদবা	ꯐꯪꯂꯒꯗꯕꯥ
ফংলগনি	ꯐꯪꯂꯒꯅꯤ
ফংলগা	ꯐꯪꯂꯒꯥ
ফংলদুনা	ꯐꯪꯂꯗꯨꯅꯥ
ফংলনি	ꯐꯪꯂꯅꯤ
ফংলবদা	ꯐꯪꯂꯕꯗꯥ
ফংলবদি	ꯐꯪꯂꯕꯗꯤ
ফংলবনি	ꯐꯪꯂꯕꯅꯤ
ফংলবনিনা	ꯐꯪꯂꯕꯅꯤꯅꯥ
ফংলবশিংগসু	ꯐꯪꯂꯕꯁꯤꯡꯒꯁꯨ
ফংলবশিংগা	ꯐꯪꯂꯕꯁꯤꯡꯒꯥ
ফংলবশিংগী	ꯐꯪꯂꯕꯁꯤꯡꯒꯤ
ফংলবশিংদা	ꯐꯪꯂꯕꯁꯤꯡꯗꯥ
ফংলবশিংনা	ꯐꯪꯂꯕꯁꯤꯡꯅꯥ
ফংলবশিংবু	ꯐꯪꯂꯕꯁꯤꯡꯕꯨ
