অ	ꯑ
থোরক্খি	ꯊꯣꯔꯛꯈꯤ
থোরক্তনবা	ꯊꯣꯔꯛꯇꯅꯕꯥ
থোরক্তবগী	ꯊꯣꯔꯛꯇꯕꯒꯤ
থোরক্তবা	ꯊꯣꯔꯛꯇꯕꯥ
থোরক্তুনা	ꯊꯣꯔꯛꯇꯨꯅꯥ
থোরক্নখি	ꯊꯣꯔꯛꯅꯈꯤ
থোরক্নবসু	ꯊꯣꯔꯛꯅꯕꯁꯨ
থোরক্নবা	ꯊꯣꯔꯛꯅꯕꯥ
থোরক্নিংঙাই	ꯊꯣꯔꯛꯅꯤꯪꯉꯥꯏ
থোরক্পদদি	ꯊꯣꯔꯛꯄꯗꯗꯤ
থোরক্পদা	ꯊꯣꯔꯛꯄꯗꯥ
থোরক্পা	ꯊꯣꯔꯛꯄꯥ
থোরক্পোইরে	ꯊꯣꯔꯛꯄꯣꯏꯔꯦ
থোরক্ফম	ꯊꯣꯔꯛꯐꯃ
থোরক্লগনা	ꯊꯣꯔꯛꯂꯒꯅꯥ
থোরক্লগনি	ꯊꯣꯔꯛꯂꯒꯅꯤ
থোরক্লগা	ꯊꯣꯔꯛꯂꯒꯥ
থোরক্লবদি	ꯊꯣꯔꯛꯂꯕꯗꯤ
থোরক্লি	ꯊꯣꯔꯛꯂꯤ
থোরক্লিব	ꯊꯣꯔꯛꯂꯤꯕ
থোরক্লিবা	ꯊꯣꯔꯛꯂꯤꯕꯥ
থোরক্লে	ꯊꯣꯔꯛꯂꯦ
থোরা	ꯊꯣꯔꯥ
থোল্লগনি	ꯊꯣꯜꯂꯒꯅꯤ
থোল্লে	ꯊꯣꯜꯂꯦ
থোাইখি	ꯊꯣꯥꯏꯈꯤ
থোয়্রগা	ꯊꯣꯌ্ꯔꯒꯥ
থৌ	ꯊꯧ
থৌইনশিন	ꯊꯧꯏꯅꯁꯤꯅ
থৌইনশিনদা	ꯊꯧꯏꯅꯁꯤꯅꯗꯥ
থৌইনশিন্দা	ꯊꯧꯏꯅꯁꯤꯟꯗꯥ
থৌইনশিন্ননি	ꯊꯧꯏꯅꯁꯤꯟꯅꯅꯤ
থৌইনশিন্না	ꯊꯧꯏꯅꯁꯤꯟꯅꯥ
থৌওং	ꯊꯧꯑꯣꯪ
থৌওংগা	ꯊꯧꯑꯣꯪꯒꯥ
থৌওংগী	ꯊꯧꯑꯣꯪꯒꯤ
থৌওংদগী	ꯊꯧꯑꯣꯪꯗꯒꯤ
থৌওংদা	ꯊꯧꯑꯣꯪꯗꯥ
থৌওংদি	ꯊꯧꯑꯣꯪꯗꯤ
থৌওংদু	ꯊꯧꯑꯣꯪꯗꯨ
থৌওংনচিংবগী	ꯊꯧꯑꯣꯪꯅꯆꯤꯪꯕꯒꯤ
থৌওংনা	ꯊꯧꯑꯣꯪꯅꯥ
থৌওংনি	ꯊꯧꯑꯣꯪꯅꯤ
থৌওংবু	ꯊꯧꯑꯣꯪꯕꯨ
থৌওংবুসু	ꯊꯧꯑꯣꯪꯕꯨꯁꯨ
থৌওংশিং	ꯊꯧꯑꯣꯪꯁꯤꯪ
থৌওংশিংগী	ꯊꯧꯑꯣꯪꯁꯤꯪꯒꯤ
থৌওংশিংনা	ꯊꯧꯑꯣꯪꯁꯤꯪꯅꯥ
থৌওংশিংনি	ꯊꯧꯑꯣꯪꯁꯤꯪꯅꯤ
থৌওংশিংবু	ꯊꯧꯑꯣꯪꯁꯤꯪꯕꯨ
থৌওংসু	ꯊꯧꯑꯣꯪꯁꯨ
থৌওইদনা	ꯊꯧꯑꯣꯏꯗꯅꯥ
থৌওইদবশিংগী	ꯊꯧꯑꯣꯏꯗꯕꯁꯤꯪꯒꯤ
থৌওইদ্রবদি	ꯊꯧꯑꯣꯏꯗ্ꯔꯕꯗꯤ
থৌওইবিদ্রে	ꯊꯧꯑꯣꯏꯕꯤꯗ্ꯔꯦ
থৌওইবীদনা	ꯊꯧꯑꯣꯏꯕꯤꯗꯅꯥ
থৌকখিবনি	ꯊꯧꯀꯈꯤꯕꯅꯤ
থৌকোক	ꯊꯧꯀꯣꯀ
থৌখি	ꯊꯧꯈꯤ
থৌখিবদগী	ꯊꯧꯈꯤꯕꯗꯒꯤ
থৌখ্রবা	ꯊꯧꯈ্ꯔꯕꯥ
থৌখ্রে	ꯊꯧꯈ্ꯔꯦ
থৌখ্রেদো	ꯊꯧꯈ্ꯔꯦꯗꯣ
থৌগদবা	ꯊꯧꯒꯗꯕꯥ
থৌগদৌরিবা	ꯊꯧꯒꯗꯧꯔꯤꯕꯥ
থৌগল	ꯊꯧꯒꯂ
থৌগৎকদবনি	ꯊꯧꯒꯇꯀꯗꯕꯅꯤ
থৌগৎকদবা	ꯊꯧꯒꯇꯀꯗꯕꯥ
থৌগৎকদৌরি	ꯊꯧꯒꯇꯀꯗꯧꯔꯤ
থৌগৎকনি	ꯊꯧꯒꯇꯀꯅꯤ
থৌগৎখি	ꯊꯧꯒꯇꯈꯤ
থৌগৎখিহায়না	ꯊꯧꯒꯇꯈꯤꯍꯥꯌꯅꯥ
থৌগৎতুন	ꯊꯧꯒꯇꯇꯨꯅ
থৌগৎতুনা	ꯊꯧꯒꯇꯇꯨꯅꯥ
থৌগৎতে	ꯊꯧꯒꯇꯇꯦ
থৌগৎনফম	ꯊꯧꯒꯇꯅꯐꯃ
থৌগৎনফমগী	ꯊꯧꯒꯇꯅꯐꯃꯒꯤ
থৌগৎনফমনি	ꯊꯧꯒꯇꯅꯐꯃꯅꯤ
থৌগৎনবগী	ꯊꯧꯒꯇꯅꯕꯒꯤ
থৌগৎনবগীদমক	ꯊꯧꯒꯇꯅꯕꯒꯤꯗꯃꯀ
থৌগৎনবনি	ꯊꯧꯒꯇꯅꯕꯅꯤ
থৌগৎনবসু	ꯊꯧꯒꯇꯅꯕꯁꯨ
থৌগৎনবা	ꯊꯧꯒꯇꯅꯕꯥ
থৌগৎনিংঙাই	ꯊꯧꯒꯇꯅꯤꯪꯉꯥꯏ
থৌগৎনিংঙাইগী	ꯊꯧꯒꯇꯅꯤꯪꯉꯥꯏꯒꯤ
থৌগৎনিংঙাইনি	ꯊꯧꯒꯇꯅꯤꯪꯉꯥꯏꯅꯤ
থৌগৎনিংঙাইশিংনি	ꯊꯧꯒꯇꯅꯤꯪꯉꯥꯏꯁꯤꯪꯅꯤ
থৌগৎনিঙাই	ꯊꯧꯒꯇꯅꯤꯉꯥꯏ
থৌগৎনিঙাইগী	ꯊꯧꯒꯇꯅꯤꯉꯥꯏꯒꯤ
থৌগৎনিঙাইনি	ꯊꯧꯒꯇꯅꯤꯉꯥꯏꯅꯤ
থৌগৎপগা	ꯊꯧꯒꯇꯄꯒꯥ
থৌগৎপগী	ꯊꯧꯒꯇꯄꯒꯤ
থৌগৎপদা	ꯊꯧꯒꯇꯄꯗꯥ
থৌগৎপনা	ꯊꯧꯒꯇꯄꯅꯥ
থৌগৎপনি	ꯊꯧꯒꯇꯄꯅꯤ
থৌগৎপা	ꯊꯧꯒꯇꯄꯥ
থৌগৎপিয়ু	ꯊꯧꯒꯇꯄꯤꯌꯨ
থৌগৎপীগদবনি	ꯊꯧꯒꯇꯄꯤꯒꯗꯕꯅꯤ
থৌগৎপীদুনা	ꯊꯧꯒꯇꯄꯤꯗꯨꯅꯥ
থৌগৎপীনবা	ꯊꯧꯒꯇꯄꯤꯅꯕꯥ
থৌগৎপীফম	ꯊꯧꯒꯇꯄꯤꯐꯃ
থৌগৎপীবগীদমক	ꯊꯧꯒꯇꯄꯤꯕꯒꯤꯗꯃꯀ
থৌগৎপীবা	ꯊꯧꯒꯇꯄꯤꯕꯥ
থৌগৎপীরি	ꯊꯧꯒꯇꯄꯤꯔꯤ
থৌগৎপীয়ু	ꯊꯧꯒꯇꯄꯤꯌꯨ
থৌগৎলক্লি	ꯊꯧꯒꯇꯂꯛꯂꯤ
থৌগৎলগনি	ꯊꯧꯒꯇꯂꯒꯅꯤ
থৌগৎলদুনা	ꯊꯧꯒꯇꯂꯗꯨꯅꯥ
থৌগৎলবদি	ꯊꯧꯒꯇꯂꯕꯗꯤ
থৌগৎলি	ꯊꯧꯒꯇꯂꯤ
থৌগৎলে	ꯊꯧꯒꯇꯂꯦ
থৌগৎলোইদবনি	ꯊꯧꯒꯇꯂꯣꯏꯗꯕꯅꯤ
থৌজল	ꯊꯧꯖꯂ
থৌজান্দগী	ꯊꯧꯖꯥꯟꯗꯒꯤ
থৌজান্বীয়ু	ꯊꯧꯖꯥꯟꯕꯤꯌꯨ
থৌজাল	ꯊꯧꯖꯥꯂ
থৌজালগা	ꯊꯧꯖꯥꯂꯒꯥ
থৌজালদগী	ꯊꯧꯖꯥꯂꯗꯒꯤ
থৌজালননি	ꯊꯧꯖꯥꯂꯅꯅꯤ
থৌজালনা	ꯊꯧꯖꯥꯂꯅꯥ
থৌজাল্	ꯊꯧꯖꯥꯜ
থৌজিক	ꯊꯧꯖꯤꯀ
থৌজিনদুনা	ꯊꯧꯖꯤꯅꯗꯨꯅꯥ
থৌজিল্লক্পদা	ꯊꯧꯖꯤꯜꯂꯛꯄꯗꯥ
থৌজিল্লগা	ꯊꯧꯖꯤꯜꯂꯒꯥ
থৌদং	ꯊꯧꯗꯪ
থৌদা	ꯊꯧꯗꯥ
থৌদাং	ꯊꯧꯗꯥꯪ
থৌদাংগা	ꯊꯧꯗꯥꯪꯒꯥ
থৌদাংগী	ꯊꯧꯗꯥꯪꯒꯤ
থৌদাংগীদমক	ꯊꯧꯗꯥꯪꯒꯤꯗꯃꯀ
থৌদাংদা	ꯊꯧꯗꯥꯪꯗꯥ
থৌদাংদি	ꯊꯧꯗꯥꯪꯗꯤ
থৌদাংদুনা	ꯊꯧꯗꯥꯪꯗꯨꯅꯥ
থৌদাংনি	ꯊꯧꯗꯥꯪꯅꯤ
থৌদাংবু	ꯊꯧꯗꯥꯪꯕꯨ
থৌদাংবুসু	ꯊꯧꯗꯥꯪꯕꯨꯁꯨ
থৌদাংশিং	ꯊꯧꯗꯥꯪꯁꯤꯪ
থৌদাংশিংগা	ꯊꯧꯗꯥꯪꯁꯤꯪꯒꯥ
থৌদাংশিংগী	ꯊꯧꯗꯥꯪꯁꯤꯪꯒꯤ
থৌদাংশিংগীদমক্তসু	ꯊꯧꯗꯥꯪꯁꯤꯪꯒꯤꯗꯃꯛꯇꯁꯨ
থৌদাংশিংবু	ꯊꯧꯗꯥꯪꯁꯤꯪꯕꯨ
থৌদাংশিংবুসু	ꯊꯧꯗꯥꯪꯁꯤꯪꯕꯨꯁꯨ
থৌদাংসু	ꯊꯧꯗꯥꯪꯁꯨ
থৌদাগী	ꯊꯧꯗꯥꯒꯤ
থৌদাদা	ꯊꯧꯗꯥꯗꯥ
থৌদাম	ꯊꯧꯗꯥꯃ
থৌদামনা	ꯊꯧꯗꯥꯃꯅꯥ
থৌদােক	ꯊꯧꯗꯥꯦꯀ
থৌদােক্তা	ꯊꯧꯗꯥꯦꯛꯇꯥ
থৌদি	ꯊꯧꯗꯤ
থৌদু	ꯊꯧꯗꯨ
থৌদুনা	ꯊꯧꯗꯨꯅꯥ
থৌদেকে	ꯊꯧꯗꯦꯀꯦ
থৌদেম	ꯊꯧꯗꯦꯃ
থৌদোক	ꯊꯧꯗꯣꯀ
থৌদোকখ্রে	ꯊꯧꯗꯣꯀꯈ্ꯔꯦ
থৌদোকনি	ꯊꯧꯗꯣꯀꯅꯤ
থৌদোকপু	ꯊꯧꯗꯣꯀꯄꯨ
থৌদোকশিং	ꯊꯧꯗꯣꯀꯁꯤꯪ
থৌদোকশিংগা	ꯊꯧꯗꯣꯀꯁꯤꯪꯒꯥ
থৌদোকশিংগী	ꯊꯧꯗꯣꯀꯁꯤꯪꯒꯤ
থৌদোকশিংদা	ꯊꯧꯗꯣꯀꯁꯤꯪꯗꯥ
থৌদোক্	ꯊꯧꯗꯣꯛ
থৌদোক্কা	ꯊꯧꯗꯣꯛꯀꯥ
থৌদোক্কী	ꯊꯧꯗꯣꯛꯀꯤ
থৌদোক্তগী	ꯊꯧꯗꯣꯛꯇꯒꯤ
থৌদোক্তা	ꯊꯧꯗꯣꯛꯇꯥ
থৌদোক্তু	ꯊꯧꯗꯣꯛꯇꯨ
থৌদোক্তুদা	ꯊꯧꯗꯣꯛꯇꯨꯗꯥ
থৌদোক্তুনা	ꯊꯧꯗꯣꯛꯇꯨꯅꯥ
থৌদোক্তুবু	ꯊꯧꯗꯣꯛꯇꯨꯕꯨ
থৌদোক্নি	ꯊꯧꯗꯣꯛꯅꯤ
থৌদোক্শিংদু	ꯊꯧꯗꯣꯛꯁꯤꯪꯗꯨ
থৌদৌ	ꯊꯧꯗꯧ
থৌনা	ꯊꯧꯅꯥ
থৌনাওজম	ꯊꯧꯅꯥꯑꯣꯖꯃ
থৌনাওজমনা	ꯊꯧꯅꯥꯑꯣꯖꯃꯅꯥ
থৌনাওজমনি	ꯊꯧꯅꯥꯑꯣꯖꯃꯅꯤ
থৌনাগা	ꯊꯧꯅꯥꯒꯥ
থৌনাবু	ꯊꯧꯅꯥꯕꯨ
থৌনাশিং	ꯊꯧꯅꯥꯁꯤꯪ
থৌনাশিংবু	ꯊꯧꯅꯥꯁꯤꯪꯕꯨ
থৌনি	ꯊꯧꯅꯤ
থৌনিখি	ꯊꯧꯅꯤꯈꯤ
থৌনিগী	ꯊꯧꯅꯤꯒꯤ
থৌনিজখি	ꯊꯧꯅꯤꯖꯈꯤ
থৌনিজখিবা	ꯊꯧꯅꯤꯖꯈꯤꯕꯥ
থৌনিজদুন	ꯊꯧꯅꯤꯖꯗꯨꯅ
থৌনিজদুনা	ꯊꯧꯅꯤꯖꯗꯨꯅꯥ
থৌনিজবদগী	ꯊꯧꯅꯤꯖꯕꯗꯒꯤ
থৌনিজবা	ꯊꯧꯅꯤꯖꯕꯥ
থৌনিজরসি	ꯊꯧꯅꯤꯖꯔꯁꯤ
থৌনিজরি	ꯊꯧꯅꯤꯖꯔꯤ
থৌনিজরিহায়নসু	ꯊꯧꯅꯤꯖꯔꯤꯍꯥꯌꯅꯁꯨ
থৌনিজৈ	ꯊꯧꯅꯤꯖꯩ
থৌনিবা	ꯊꯧꯅꯤꯕꯥ
থৌনিবিখিবা	ꯊꯧꯅꯤꯕꯤꯈꯤꯕꯥ
থৌনিবীখিবা	ꯊꯧꯅꯤꯕꯤꯈꯤꯕꯥ
থৌপাং	ꯊꯧꯄꯥꯪ
থৌপাংলুপ	ꯊꯧꯄꯥꯪꯂꯨꯄ
থৌপাংলুপকী	ꯊꯧꯄꯥꯪꯂꯨꯄꯀꯤ
থৌপাংলুপনা	ꯊꯧꯄꯥꯪꯂꯨꯄꯅꯥ
থৌপুনবগীদমক	ꯊꯧꯄꯨꯅꯕꯒꯤꯗꯃꯀ
থৌপুবশিং	ꯊꯧꯄꯨꯕꯁꯤꯪ
থৌপুমগী	ꯊꯧꯄꯨꯃꯒꯤ
থৌপূনবগীদমক	ꯊꯧꯄꯨꯅꯕꯒꯤꯗꯃꯀ
থৌবগী	ꯊꯧꯕꯒꯤ
থৌবদা	ꯊꯧꯕꯗꯥ
থৌবনচিংবা	ꯊꯧꯕꯅꯆꯤꯪꯕꯥ
থৌবনা	ꯊꯧꯕꯅꯥ
থৌবশিং	ꯊꯧꯕꯁꯤꯪ
থৌবশিংগী	ꯊꯧꯕꯁꯤꯪꯒꯤ
থৌবশিংদা	ꯊꯧꯕꯁꯤꯪꯗꯥ
থৌবা	ꯊꯧꯕꯥ
থৌবাং	ꯊꯧꯕꯥꯪ
থৌবাল	ꯊꯧꯕꯥꯂ
থৌবালগী	ꯊꯧꯕꯥꯂꯒꯤ
থৌবালগীনা	ꯊꯧꯕꯥꯂꯒꯤꯅꯥ
থৌবালদগী	ꯊꯧꯕꯥꯂꯗꯒꯤ
থৌবালদগীনা	ꯊꯧꯕꯥꯂꯗꯒꯤꯅꯥ
থৌবালদা	ꯊꯧꯕꯥꯂꯗꯥ
থৌবালনসু	ꯊꯧꯕꯥꯂꯅꯁꯨ
থৌবালনা	ꯊꯧꯕꯥꯂꯅꯥ
থৌবাললোমদগী	ꯊꯧꯕꯥꯂꯂꯣꯃꯗꯒꯤ
থৌমরদা	ꯊꯧꯃꯔꯗꯥ
থৌমী	ꯊꯧꯃꯤ
থৌমীশিং	ꯊꯧꯃꯤꯁꯤꯪ
থৌমীশিংনা	ꯊꯧꯃꯤꯁꯤꯪꯅꯥ
থৌমীশিংসু	ꯊꯧꯃꯤꯁꯤꯪꯁꯨ
থৌর	ꯊꯧꯔ
থৌরংগী	ꯊꯧꯔꯪꯒꯤ
থৌরকখি	ꯊꯧꯔꯀꯈꯤ
থৌরকখিবা	ꯊꯧꯔꯀꯈꯤꯕꯥ
থৌরকপা	ꯊꯧꯔꯀꯄꯥ
থৌরক্লিবা	ꯊꯧꯔꯛꯂꯤꯕꯥ
থৌরগনি	ꯊꯧꯔꯒꯅꯤ
থৌরঙ	ꯊꯧꯔꯉ
থৌরদমদা	ꯊꯧꯔꯗꯃꯗꯥ
থৌরদুনা	ꯊꯧꯔꯗꯨꯅꯥ
থৌরবা	ꯊꯧꯔꯕꯥ
থৌরম	ꯊꯧꯔꯃ
থৌরমগা	ꯊꯧꯔꯃꯒꯥ
থৌরমগী	ꯊꯧꯔꯃꯒꯤ
থৌরমগীদমক	ꯊꯧꯔꯃꯒꯤꯗꯃꯀ
থৌরমতমক	ꯊꯧꯔꯃꯇꯃꯀ
থৌরমদ	ꯊꯧꯔꯃꯗ
থৌরমদনা	ꯊꯧꯔꯃꯗꯅꯥ
থৌরমদমক	ꯊꯧꯔꯃꯗꯃꯀ
থৌরমদসু	ꯊꯧꯔꯃꯗꯁꯨ
থৌরমদা	ꯊꯧꯔꯃꯗꯥ
থৌরমদাা	ꯊꯧꯔꯃꯗꯥꯥ
থৌরমদি	ꯊꯧꯔꯃꯗꯤ
থৌরমদু	ꯊꯧꯔꯃꯗꯨ
থৌরমদুগা	ꯊꯧꯔꯃꯗꯨꯒꯥ
থৌরমদুগী	ꯊꯧꯔꯃꯗꯨꯒꯤ
থৌরমদুদা	ꯊꯧꯔꯃꯗꯨꯗꯥ
থৌরমদুনা	ꯊꯧꯔꯃꯗꯨꯅꯥ
থৌরমনা	ꯊꯧꯔꯃꯅꯥ
থৌরমনি	ꯊꯧꯔꯃꯅꯤ
থৌরমবু	ꯊꯧꯔꯃꯕꯨ
থৌরমশিং	ꯊꯧꯔꯃꯁꯤꯪ
থৌরমশিংগী	ꯊꯧꯔꯃꯁꯤꯪꯒꯤ
থৌরমশিংগীদমক	ꯊꯧꯔꯃꯁꯤꯪꯒꯤꯗꯃꯀ
থৌরমশিংদদি	ꯊꯧꯔꯃꯁꯤꯪꯗꯗꯤ
থৌরমশিংদনি	ꯊꯧꯔꯃꯁꯤꯪꯗꯅꯤ
থৌরমশিংদসু	ꯊꯧꯔꯃꯁꯤꯪꯗꯁꯨ
থৌরমশিংদা	ꯊꯧꯔꯃꯁꯤꯪꯗꯥ
থৌরমশিংদি	ꯊꯧꯔꯃꯁꯤꯪꯗꯤ
থৌরমশিংনি	ꯊꯧꯔꯃꯁꯤꯪꯅꯤ
থৌরমশিংবু	ꯊꯧꯔꯃꯁꯤꯪꯕꯨ
থৌরমশিংবুসু	ꯊꯧꯔꯃꯁꯤꯪꯕꯨꯁꯨ
থৌরমশিংসু	ꯊꯧꯔꯃꯁꯤꯪꯁꯨ
থৌরমসিগা	ꯊꯧꯔꯃꯁꯤꯒꯥ
থৌরমসিগী	ꯊꯧꯔꯃꯁꯤꯒꯤ
থৌরমসিদা	ꯊꯧꯔꯃꯁꯤꯗꯥ
থৌরমসু	ꯊꯧꯔꯃꯁꯨ
থৌরম্দা	ꯊꯧꯔꯝꯗꯥ
থৌরা	ꯊꯧꯔꯥ
থৌরাং	ꯊꯧꯔꯥꯪ
থৌরাংগা	ꯊꯧꯔꯥꯪꯒꯥ
থৌরাংগী	ꯊꯧꯔꯥꯪꯒꯤ
থৌরাংগীদমক	ꯊꯧꯔꯥꯪꯒꯤꯗꯃꯀ
থৌরাংদগী	ꯊꯧꯔꯥꯪꯗꯒꯤ
থৌরাংদা	ꯊꯧꯔꯥꯪꯗꯥ
থৌরাংদি	ꯊꯧꯔꯥꯪꯗꯤ
থৌরাংনচিংবা	ꯊꯧꯔꯥꯪꯅꯆꯤꯪꯕꯥ
থৌরাংনা	ꯊꯧꯔꯥꯪꯅꯥ
থৌরাংনি	ꯊꯧꯔꯥꯪꯅꯤ
থৌরাংবু	ꯊꯧꯔꯥꯪꯕꯨ
থৌরাংশিং	ꯊꯧꯔꯥꯪꯁꯤꯪ
থৌরাংশিংগী	ꯊꯧꯔꯥꯪꯁꯤꯪꯒꯤ
থৌরাংশিংদা	ꯊꯧꯔꯥꯪꯁꯤꯪꯗꯥ
থৌরাংশিংদি	ꯊꯧꯔꯥꯪꯁꯤꯪꯗꯤ
থৌরাংশিংনা	ꯊꯧꯔꯥꯪꯁꯤꯪꯅꯥ
থৌরাংশিংনি	ꯊꯧꯔꯥꯪꯁꯤꯪꯅꯤ
থৌরাংশিংবু	ꯊꯧꯔꯥꯪꯁꯤꯪꯕꯨ
থৌরাংশিংবুসু	ꯊꯧꯔꯥꯪꯁꯤꯪꯕꯨꯁꯨ
থৌরাংসু	ꯊꯧꯔꯥꯪꯁꯨ
থৌরাঙ	ꯊꯧꯔꯥꯉ
থৌরাঙ্	ꯊꯧꯔꯥꯡ
থৌরাঙ্গা	ꯊꯧꯔꯥꯡꯒꯥ
থৌরানীনা	ꯊꯧꯔꯥꯅꯤꯅꯥ
থৌরি	ꯊꯧꯔꯤ
থৌরিবা	ꯊꯧꯔꯤꯕꯥ
থৌরী	ꯊꯧꯔꯤ
থৌরীগা	ꯊꯧꯔꯤꯒꯥ
থৌরীনা	ꯊꯧꯔꯤꯅꯥ
থৌরুরবা	ꯊꯧꯔꯨꯔꯕꯥ
থৌরে	ꯊꯧꯔꯦ
থৌরোই	ꯊꯧꯔꯣꯏ
থৌশাদনা	ꯊꯧꯁꯥꯗꯅꯥ
থৌশাদবদগী	ꯊꯧꯁꯥꯗꯕꯗꯒꯤ
থৌশাদবদি	ꯊꯧꯁꯥꯗꯕꯗꯤ
থৌশাদবনা	ꯊꯧꯁꯥꯗꯕꯅꯥ
থৌশাদবা	ꯊꯧꯁꯥꯗꯕꯥ
থৌশাবিদবা	ꯊꯧꯁꯥꯕꯤꯗꯕꯥ
থৌশাবীদনা	ꯊꯧꯁꯥꯕꯤꯗꯅꯥ
থৌশাবীরমদে	ꯊꯧꯁꯥꯕꯤꯔꯃꯗꯦ
থৌশিংল	ꯊꯧꯁꯤꯪꯂ
থৌশিল	ꯊꯧꯁꯤꯂ
থৌশিলগী	ꯊꯧꯁꯤꯂꯒꯤ
থৌশিলদসু	ꯊꯧꯁꯤꯂꯗꯁꯨ
থৌশিলদা	ꯊꯧꯁꯤꯂꯗꯥ
থৌশিলনা	ꯊꯧꯁꯤꯂꯅꯥ
থৌশিলনি	ꯊꯧꯁꯤꯂꯅꯤ
থৌশিলবু	ꯊꯧꯁꯤꯂꯕꯨ
থৌশিলশিংগী	ꯊꯧꯁꯤꯂꯁꯤꯪꯒꯤ
থৌশু	ꯊꯧꯁꯨ
থৌসু	ꯊꯧꯁꯨ
থৌয়াংবা	ꯊꯧꯌꯥꯪꯕꯥ
থ্রক	ꯊ্ꯔꯀ
থ্রক্	ꯊ্ꯔꯛ
থ্রাইপ	ꯊ্ꯔꯥꯏꯄ
থ্রি	ꯊ্ꯔꯤ
থ্রিগা	ꯊ্ꯔꯤꯒꯥ
থ্রিগী	ꯊ্ꯔꯤꯒꯤ
থ্রিদগী	ꯊ্ꯔꯤꯗꯒꯤ
থ্রিদা	ꯊ্ꯔꯤꯗꯥ
থ্রিনা	ꯊ্ꯔꯤꯅꯥ
থ্রিফট	ꯊ্ꯔꯤꯐꯇ
থ্রু	ꯊ্ꯔꯨ
থ্রো	ꯊ্ꯔꯣ
থ্রোগী	ꯊ্ꯔꯣꯒꯤ
থ্রোদনা	ꯊ্ꯔꯣꯗꯅꯥ
থ্রোদা	ꯊ্ꯔꯣꯗꯥ
থ্রোৱর	ꯊ্ꯔꯣꯋꯔ
থ্ুমগী	ꯊ্ꯨꯃꯒꯤ
থৎখি	ꯊꯇꯈꯤ
থৎতুনা	ꯊꯇꯇꯨꯅꯥ
থৎনা	ꯊꯇꯅꯥ
থয়াইননা	ꯊꯌꯥꯏꯅꯅꯥ
থৱরচান্দ	ꯊꯋꯔꯆꯥꯟꯗ
থৱাই	ꯊꯋꯥꯏ
থৱাইনা	ꯊꯋꯥꯏꯅꯥ
থৱান	ꯊꯋꯥꯅ
থৱানমিচাক	ꯊꯋꯥꯅꯃꯤꯆꯥꯀ
থৱানমিচাকসু	ꯊꯋꯥꯅꯃꯤꯆꯥꯀꯁꯨ
থৱানমিচাক্না	ꯊꯋꯥꯅꯃꯤꯆꯥꯛꯅꯥ
থৱান্মিচাক্শিংদু	ꯊꯋꯥꯟꯃꯤꯆꯥꯛꯁꯤꯪꯗꯨ
থৱান্মিচাক্শিংবু	ꯊꯋꯥꯟꯃꯤꯆꯥꯛꯁꯤꯪꯕꯨ
থৱান্মীচাক্না	ꯊꯋꯥꯟꯃꯤꯆꯥꯛꯅꯥ
থৱারচান্দ	ꯊꯋꯥꯔꯆꯥꯟꯗ
থৱায়	ꯊꯋꯥꯌ
থৱায়না	ꯊꯋꯥꯌꯅꯥ
থৱায়্	ꯊꯋꯥꯌ্
থৱায়্দদি	ꯊꯋꯥꯌ্ꯗꯗꯤ
থৱায়্না	ꯊꯋꯥꯌ্ꯅꯥ
দ	ꯗ
দং	ꯗꯪ
দক	ꯗꯀ
দকসিনম	ꯗꯀꯁꯤꯅꯃ
দক্সিনদা	ꯗꯛꯁꯤꯅꯗꯥ
দক্সিনমনয়া	ꯗꯛꯁꯤꯅꯃꯅꯌꯥ
দখাউখানাগী	ꯗꯈꯥꯎꯈꯥꯅꯥꯒꯤ
দগর	ꯗꯒꯔ
দগাদুসেব	ꯗꯒꯥꯗꯨꯁꯦꯕ
দগী	ꯗꯒꯤ
দগীদি	ꯗꯒꯤꯗꯤ
দগীনা	ꯗꯒꯤꯅꯥ
দগীনি	ꯗꯒꯤꯅꯤ
দগীসু	ꯗꯒꯤꯁꯨ
দগ্রস	ꯗꯒ্ꯔꯁ
দটতনা	ꯗꯇꯇꯅꯥ
দতারয়ানা	ꯗꯇꯥꯔꯌꯥꯅꯥ
দত্তগী	ꯗꯠꯇꯒꯤ
দত্তদা	ꯗꯠꯇꯗꯥ
দত্তন	ꯗꯠꯇꯅ
দত্তননা	ꯗꯠꯇꯅꯅꯥ
দত্তা	ꯗꯠꯇꯥ
দদর	ꯗꯗꯔ
দদি	ꯗꯗꯤ
দদ্রা	ꯗꯗ্ꯔꯥ
দনা	ꯗꯅꯥ
দনাদিদেবু	ꯗꯅꯥꯗꯤꯗꯦꯕꯨ
দনি	ꯗꯅꯤ
দন্দি	ꯗꯟꯗꯤ
দন্দিগী	ꯗꯟꯗꯤꯒꯤ
দন্দিদগী	ꯗꯟꯗꯤꯗꯒꯤ
দবল	ꯗꯕꯂ
দবললেন্দদা	ꯗꯕꯂꯂꯦꯟꯗꯗꯥ
দবলস	ꯗꯕꯂꯁ
দবলসকী	ꯗꯕꯂꯁꯀꯤ
দবলসতা	ꯗꯕꯂꯁꯇꯥ
দবা	ꯗꯕꯥ
দবাশিং	ꯗꯕꯥꯁꯤꯪ
দব্লি	ꯗꯕ্ꯂꯤ
দব্লিউ	ꯗꯕ্ꯂꯤꯎ
দব্লিউনা	ꯗꯕ্ꯂꯤꯎꯅꯥ
দভোস	ꯗꯚꯣꯁ
