অ	ꯑ
ফারক্পদা	ꯐꯥꯔꯛꯄꯗꯥ
ফারক্পা	ꯐꯥꯔꯛꯄꯥ
ফারক্লবদা	ꯐꯥꯔꯛꯂꯕꯗꯥ
ফারক্লবা	ꯐꯥꯔꯛꯂꯕꯥ
ফারক্লে	ꯐꯥꯔꯛꯂꯦ
ফারক্লেদো	ꯐꯥꯔꯛꯂꯦꯗꯣ
ফারগা	ꯐꯥꯔꯒꯥ
ফারদুনা	ꯐꯥꯔꯗꯨꯅꯥ
ফারদৌনি	ꯐꯥꯔꯗꯧꯅꯤ
ফারবনি	ꯐꯥꯔꯕꯅꯤ
ফারবা	ꯐꯥꯔꯕꯥ
ফারবী	ꯐꯥꯔꯕꯤ
ফারম্মী	ꯐꯥꯔꯝꯃꯤ
ফারিবা	ꯐꯥꯔꯤꯕꯥ
ফারে	ꯐꯥꯔꯦ
ফারেদো	ꯐꯥꯔꯦꯗꯣ
ফারো	ꯐꯥꯔꯣ
ফার্স্ট	ꯐꯥꯔ꯭ꯁ꯭ꯇ
ফাল	ꯐꯥꯜ
ফাল্লিঙৈদা	ꯐꯥꯜꯂꯤꯉꯩꯗꯥ
ফাষ্টকিদমক	ꯐꯥꯁ꯭ꯇꯀꯤꯗꯃꯛ
ফাহন্দুনা	ꯐꯥꯍꯟꯗꯨꯅꯥ
ফাহৌরি	ꯐꯥꯍꯧꯔꯤ
ফি	ꯐꯤ
ফিগাউনুংদা	ꯐꯤꯒꯥꯎꯅꯨꯡꯗꯥ
ফিজাম	ꯐꯤꯖꯥꯝ
ফিজাম্	ꯐꯤꯖꯥꯝ
ফিজিকেল	ꯐꯤꯖꯤꯀꯦꯜ
ফিজেত	ꯐꯤꯖꯦꯠ
ফিজেত্	ꯐꯤꯖꯦꯠ
ফিট	ꯐꯤꯠ
ফিদা	ꯐꯤꯗꯥ
ফিনি	ꯐꯤꯅꯤ
ফিনিদুনা	ꯐꯤꯅꯤꯗꯨꯅꯥ
ফিনিবা	ꯐꯤꯅꯤꯕꯥ
ফিনিরগা	ꯐꯤꯅꯤꯔꯒꯥ
ফিনিরম্বদুসু	ꯐꯤꯅꯤꯔꯃꯕꯗꯨꯁꯨ
ফিনিরুরগা	ꯐꯤꯅꯤꯔꯨꯔꯒꯥ
ফিবম	ꯐꯤꯕꯝ
ফিবম্দি	ꯐꯤꯕꯝꯗꯤ
ফিবম্নি	ꯐꯤꯕꯝꯅꯤ
ফিভম	ꯐꯤꯚꯝ
ফিভম্	ꯐꯤꯚꯝ
ফিভম্দা	ꯐꯤꯚꯝꯗꯥ
ফিরাংজী	ꯐꯤꯔꯥꯡꯖꯤ
ফিরেপ	ꯐꯤꯔꯦꯞ
ফিরোন্গা	ꯐꯤꯔꯣꯟꯒꯥ
ফিরোল	ꯐꯤꯔꯣꯜ
ফিরোল্	ꯐꯤꯔꯣꯜ
ফিরোল্কদু	ꯐꯤꯔꯣꯜꯀꯗꯨ
ফিরোল্গাদু	ꯐꯤꯔꯣꯜꯒꯥꯗꯨ
ফিরোল্গাসি	ꯐꯤꯔꯣꯜꯒꯥꯁꯤ
ফিরোল্দু	ꯐꯤꯔꯣꯜꯗꯨ
ফিরোল্নচীংবদু	ꯐꯤꯔꯣꯜꯅꯆꯤꯡꯕꯗꯨ
ফিল্ম	ꯐꯤꯜ꯭ꯃ
ফিশু	ꯐꯤꯁꯨ
ফিশেং	ꯐꯤꯁꯦꯡ
ফিসরিজ	ꯐꯤꯁꯔꯤꯖ
ফিসু	ꯐꯤꯁꯨ
ফীগাই	ꯐꯤꯒꯥꯢ
ফীগাউগা	ꯐꯤꯒꯥꯎꯒꯥ
ফীগাউগী	ꯐꯤꯒꯥꯎꯒꯤ
ফীগাউদা	ꯐꯤꯒꯥꯎꯗꯥ
ফীগে	ꯐꯤꯒꯦ
ফীঙৌ	ꯐꯤꯉꯧ
ফীজেত্	ꯐꯤꯖꯦꯠ
ফীবম	ꯐꯤꯕꯝ
ফীবমদা	ꯐꯤꯕꯝꯗꯥ
ফীবোঙ	ꯐꯤꯕꯣꯉ
ফীবোঙ্	ꯐꯤꯕꯣꯡ
ফীভম্দু	ꯐꯤꯚꯝꯗꯨ
ফীরান	ꯐꯤꯔꯥꯅ
ফীরান্	ꯐꯤꯔꯥꯟ
ফীরাল	ꯐꯤꯔꯥꯜ
ফীরাল্	ꯐꯤꯔꯥꯜ
ফীরৈদগী	ꯐꯤꯔꯩꯗꯒꯤ
ফীরোল	ꯐꯤꯔꯣꯜ
ফীরোল্	ꯐꯤꯔꯣꯜ
ফু	ꯐꯨ
ফুংগদুতা	ꯐꯨꯡꯒꯗꯨꯇꯥ
ফুংগাদু	ꯐꯨꯡꯒꯥꯗꯨ
ফুক	ꯐꯨꯛ
ফুক্	ꯐꯨꯛ
ফুক্উরগা	ꯐꯨꯛꯎꯔꯒꯥ
ফুক্তোক্লগা	ꯐꯨꯛꯇꯣꯛꯂꯒꯥ
ফুঙ্গা	ꯐꯨꯡꯒꯥ
ফুঙ্গাগী	ꯐꯨꯡꯒꯥꯒꯤ
ফুঙ্গাদগী	ꯐꯨꯡꯒꯥꯗꯒꯤ
ফুঙ্গাদা	ꯐꯨꯡꯒꯥꯗꯥ
ফুট	ꯐꯨꯠ
ফুটবােল	ꯐꯨꯇꯕꯣꯜ
ফুত	ꯐꯨꯠ
ফুতবােল	ꯐꯨꯇꯕꯣꯜ
ফুতবোল	ꯐꯨꯇꯕꯣꯜ
ফুতেজ	ꯐꯨꯇꯦꯖ
ফুত্তোক্ও	ꯐꯨꯠꯇꯣꯛꯑꯣ
ফুত্তোক্লগা	ꯐꯨꯠꯇꯣꯛꯂꯒꯥ
ফুদা	ꯐꯨꯗꯥ
ফুদুনা	ꯐꯨꯗꯨꯅꯥ
ফুধগে	ꯐꯨꯙꯒꯦ
ফুধরক্পবু	ꯐꯨꯙꯔꯛꯄꯕꯨ
ফুনবা	ꯐꯨꯟꯕꯥ
ফুনবিবা	ꯐꯨꯟꯕꯤꯕꯥ
ফুনরিবদু	ꯐꯨꯅꯔꯤꯕꯗꯨ
ফুনরে	ꯐꯨꯅꯔꯦ
ফুনৈ	ꯐꯨꯅꯩ
ফুন্জিন্খ্রে	ꯐꯨꯟꯖꯤꯟꯈ꯭ꯔꯦ
ফুন্দুনা	ꯐꯨꯟꯗꯨꯅꯥ
ফুন্দ্রৈময়ূম	ꯐꯨꯟꯗ꯭ꯔꯩꯃꯌꯨꯝ
ফুন্না	ꯐꯨꯟꯅꯥ
ফুবদগী	ꯐꯨꯕꯗꯒꯤ
ফুববু	ꯐꯨꯕꯕꯨ
ফুবি	ꯐꯨꯕꯤ
ফুবিরে	ꯐꯨꯕꯤꯔꯦ
ফুবিরেদো	ꯐꯨꯕꯤꯔꯦꯗꯣ
ফুম্জিল্লম্গে	ꯐꯨꯝꯖꯤꯜꯂꯝꯒꯦ
ফুম্দুনা	ꯐꯨꯝꯗꯨꯅꯥ
ফুম্বংননা	ꯐꯨꯝꯕꯪꯅꯅꯥ
ফুম্বঙ্ননা	ꯐꯨꯝꯕꯪꯅꯅꯥ
ফুম্ভম্দা	ꯐꯨꯝꯚꯝꯗꯥ
ফুরক্লে	ꯐꯨꯔꯛꯂꯦ
ফুরাস্কোইস	ꯐꯨꯔꯥꯁꯀꯣꯢꯁ
ফুরীত	ꯐꯨꯔꯤꯠ
ফুরীত্	ꯐꯨꯔꯤꯠ
ফুরুই	ꯐꯨꯔꯨꯢ
ফুরুপতা	ꯐꯨꯔꯨꯞꯇꯥ
ফুরুরে	ꯐꯨꯔꯨꯔꯦ
ফুরে	ꯐꯨꯔꯦ
ফুলিদুমারদগীনি	ꯐꯨꯂꯤꯗꯨꯃꯥꯔꯗꯒꯤꯅꯤ
ফুহল্লগা	ꯐꯨꯍꯜꯂꯒꯥ
ফূ	ꯐꯨ
ফূক	ꯐꯨꯛ
ফূক্	ꯐꯨꯛ
ফূজিন্বদগী	ꯐꯨꯖꯤꯟꯕꯗꯒꯤ
ফূত্তোক্লগা	ꯐꯨꯠꯇꯣꯛꯂꯒꯥ
ফূত্লগা	ꯐꯨꯠꯂꯒꯥ
ফূদা	ꯐꯨꯗꯥ
ফূদু	ꯐꯨꯗꯨ
ফূবদগী	ꯐꯨꯕꯗꯒꯤ
ফূবি	ꯐꯨꯕꯤ
ফূবিরেদো	ꯐꯨꯕꯤꯔꯦꯗꯣ
ফূম	ꯐꯨꯝ
ফূম্	ꯐꯨꯝ
ফূম্দী	ꯐꯨꯝꯗꯤ
ফূম্বী	ꯐꯨꯝꯕꯤ
ফূরিত	ꯐꯨꯔꯤꯠ
ফূরিত্	ꯐꯨꯔꯤꯠ
ফূরিত্কী	ꯐꯨꯔꯤꯠꯀꯤ
ফূরুবদা	ꯐꯨꯔꯨꯕꯗꯥ
ফূরুরে	ꯐꯨꯔꯨꯔꯦ
ফূহল্লে	ꯐꯨꯍꯜꯂꯦ
ফেখ্রেন	ꯐꯦꯡꯈ꯭ꯔꯦꯟ
ফেঙ্ঙি	ꯐꯦꯡꯉꯤ
ফেঙ্বা	ꯐꯦꯡꯕꯥ
ফেদরেল্লি	ꯐꯦꯡꯗꯔꯦꯜꯂꯤ
ফেদরেসন	ꯐꯦꯗꯔꯦꯁꯟ
ফেব্রুৱারী	ꯐꯦꯕ꯭ꯔꯨꯋꯥꯔꯤ
ফেরে	ꯐꯦꯔꯦ
ফেলিসিতেসন	ꯐꯦꯂꯤꯁꯤꯇꯦꯁꯟ
ফেষ্টিবেল	ꯐꯦꯁꯇꯤꯕꯦꯜ
ফেস্তিবেল	ꯐꯦꯡꯁꯇꯤꯕꯦꯜ
ফেস্তিবেলগা	ꯐꯦꯡꯁꯇꯤꯕꯦꯜꯒꯥ
ফেস্তিবেলগী	ꯐꯦꯡꯁꯇꯤꯕꯦꯜꯒꯤ
ফেয়র	ꯐꯦꯌꯔ
ফৈ	ꯐꯩ
ফৈজুপ	ꯐꯩꯖꯨꯞ
ফৈজুপ্	ꯐꯩꯖꯨꯞ
ফৈদকো	ꯐꯩꯗꯀꯣ
ফৈদা	ꯐꯩꯗꯥ
ফৈদি	ꯐꯩꯗꯤ
ফৈনা	ꯐꯩꯅꯥ
ফৈরুদা	ꯐꯩꯔꯨꯗꯥ
ফোংদােরক্লি	ꯐꯣꯡꯗꯣꯔꯛꯂꯤ
ফোংদোক্তুনা	ꯐꯣꯡꯗꯣꯛꯇꯨꯅꯥ
ফোংদোক্নখি	ꯐꯣꯡꯗꯣꯛꯅꯈꯤ
ফোংনা	ꯐꯣꯡꯅꯥ
ফোইজিং	ꯐꯣꯢꯖꯤꯡ
ফোক	ꯐꯣꯛ
ফোঙ	ꯐꯣꯉ
ফোঙংদোকখি	ꯐꯣꯉꯪꯗꯣꯀꯈꯤ
ফোঙখিবা	ꯐꯣꯉꯈꯤꯕꯥ
ফোঙখ্রে	ꯐꯣꯉꯈ꯭ꯔꯦ
ফোঙদােকখি	ꯐꯣꯉꯗꯣꯀꯈꯤ
ফোঙদােকখিবগা	ꯐꯣꯉꯗꯣꯀꯈꯤꯕꯒꯥ
ফোঙদােকখ্রে	ꯐꯣꯉꯗꯣꯀꯈ꯭ꯔꯦ
ফোঙদােকপগা	ꯐꯣꯉꯗꯣꯀꯞꯒꯥ
ফোঙদােক্লদুনা	ꯐꯣꯉꯗꯣꯀꯂ꯭ꯗꯨꯅꯥ
ফোঙদােক্লি	ꯐꯣꯉꯗꯣꯛꯂꯤ
ফোঙদােরক্লি	ꯐꯣꯉꯗꯣꯔꯛꯂꯤ
ফোঙদোককপা	ꯐꯣꯉꯗꯣꯀꯛꯄꯥ
ফোঙদোকখি	ꯐꯣꯉꯗꯣꯀꯈꯤ
ফোঙদোকখিবা	ꯐꯣꯉꯗꯣꯀꯈꯤꯕꯥ
ফোঙদোকখ্রে	ꯐꯣꯉꯗꯣꯀꯈ꯭ꯔꯦ
ফোঙদোকপা	ꯐꯣꯉꯗꯣꯀꯄꯥ
ফোঙদোকরক্লি	ꯐꯣꯉꯗꯣꯀꯔꯛꯂꯤ
ফোঙদোক্তুনা	ꯐꯣꯉꯗꯣꯛꯇꯨꯅꯥ
ফোঙদোক্লদুনা	ꯐꯣꯉꯗꯣꯀꯂ꯭ꯗꯨꯅꯥ
ফোঙদোক্লবদুনা	ꯐꯣꯉꯗꯣꯀꯂ꯭ꯕꯗꯨꯅꯥ
ফোঙদোক্লি	ꯐꯣꯉꯗꯣꯛꯂꯤ
ফোঙদোখিবগী	ꯐꯣꯉꯗꯣꯈꯤꯕꯒꯤ
ফোঙদোরকপদা	ꯐꯣꯉꯗꯣꯔꯛꯄꯗꯥ
ফোঙদোরক্লি	ꯐꯣꯉꯗꯣꯔꯛꯂꯤ
ফোঙবগী	ꯐꯣꯉꯕꯒꯤ
ফোঙবা	ꯐꯣꯉꯕꯥ
ফোঙ্	ꯐꯣꯡ
ফোঙ্দোক্খি	ꯐꯣꯡꯗꯣꯛꯈꯤ
ফোঙ্দোক্লম্লগা	ꯐꯣꯡꯗꯣꯛꯂꯝꯂꯒꯥ
ফোতো	ꯐꯣꯇꯣ
ফোতোগী	ꯐꯣꯇꯣꯒꯤ
ফোদোকখ্রে	ꯐꯣꯗꯣꯛꯈ꯭ꯔꯦ
ফোপ	ꯐꯣꯞ
ফোর	ꯐꯣꯔ
ফোরেন	ꯐꯣꯔꯦꯟ
ফোর্ম	ꯐꯣꯔ꯭ꯃ
ফোর্স	ꯐꯣꯔ꯭ꯁ
ফোর্সশিংনা	ꯐꯣꯔ꯭ꯁꯁꯤꯡꯅꯥ
ফোর্সসু	ꯐꯣꯔ꯭ꯁꯁꯨ
ফোর্সেসনা	ꯐꯣꯔꯁꯦꯁꯅꯥ
ফোর্স্শিংনা	ꯐꯣꯔ꯭ꯁꯁꯤꯡꯅꯥ
ফোসশিংগা	ꯐꯣꯁꯁꯤꯡꯒꯥ
ফোসশিংনা	ꯐꯣꯁꯁꯤꯡꯅꯥ
ফোয়্দত	ꯐꯣꯢꯗꯠ
ফোয়্দত্তুনা	ꯐꯣꯢꯗꯠꯇꯨꯅꯥ
ফোয়্দত্লে	ꯐꯣꯢꯗꯠꯂꯦ
ফোয়্দুনা	ꯐꯣꯢꯗꯨꯅꯥ
ফোয়্দোক্লে	ꯐꯣꯢꯗꯣꯛꯂꯦ
ফোয়্বি	ꯐꯣꯢꯕꯤ
ফৌ	ꯐꯧ
ফৌগী	ꯐꯧꯒꯤ
ফৌগৈ	ꯐꯧꯒꯩ
ফৌদা	ꯐꯧꯗꯥ
ফৌদু	ꯐꯧꯗꯨ
ফৌদুনা	ꯐꯧꯗꯨꯅꯥ
ফৌদোক্পিরো	ꯐꯧꯗꯣꯛꯄꯤꯔꯣ
ফৌদোক্লম্বা	ꯐꯧꯗꯣꯛꯂꯝꯕꯥ
ফৌদোক্লে	ꯐꯧꯗꯣꯛꯂꯦ
ফৌনা	ꯐꯧꯅꯥ
ফৌনারক্তা	ꯐꯧꯅꯥꯔꯛꯇꯥ
ফৌশিং	ꯐꯧꯁꯤꯡ
ফৌশু	ꯐꯧꯁꯨ
ফৌশুবা	ꯐꯧꯁꯨꯕꯥ
ফৌসু	ꯐꯧꯁꯨ
ফ্রং	ꯐ꯭ꯔꯪ
ফ্রঙ	ꯐ꯭ꯔꯪ
ফ্রঙ্	ꯐ꯭ꯔꯪ
ফ্রত	ꯐ꯭ꯔꯠ
ফ্রন্টেল	ꯐ꯭ꯔꯟꯇꯦꯜ
ফ্রন্ত্	ꯐ꯭ꯔꯟ꯭ꯇ
ফ্রস্ত্	ꯐ꯭ꯔꯁ꯭ꯇ
ফ্রাঞ্চকী	ꯐ꯭ꯔꯥꯟ꯭ꯆꯀꯤ
ফ্রাঞ্চনা	ꯐ꯭ꯔꯥꯟ꯭ꯆꯅꯥ
ফ্রাঞ্চবী	ꯐ꯭ꯔꯥꯟ꯭ꯆꯕꯤ
ফ্রিকিং	ꯐ꯭ꯔꯤꯀꯤꯡ
ফ্রু	ꯐ꯭ꯔꯨ
ফ্রেঞ্চ	ꯐ꯭ꯔꯦꯟ꯭ꯆ
ফ্রেন্দলি	ꯐ꯭ꯔꯦꯟ꯭ꯗꯂꯤ
ফ্রেন্দশিপ	ꯐ꯭ꯔꯦꯟ꯭ꯗꯁꯤꯞ
ফ্রেন্দস	ꯐ꯭ꯔꯦꯟ꯭ꯗꯁ
ফ্লাবিয়া	ꯐ꯭ꯂꯥꯕꯤꯌꯥ
ফ্লেন্দলি	ꯐ꯭ꯂꯦꯟ꯭ꯗꯂꯤ
ফৎলে	ꯐꯠꯂꯦ
বক	ꯕꯛ
বক্ষাম্বো	ꯕꯛꯁꯥꯝꯕꯣ
বঙ্ক	ꯕꯪꯀ
বঙ্কা	ꯕꯪꯀꯥ
বজারদা	ꯕꯖꯥꯔꯗꯥ
বজার্দগিনী	ꯕꯖꯥꯔꯗꯒꯤꯅꯤ
বনকিম	ꯕꯟꯀꯤꯝ
বন্দ	ꯕꯟ꯭ꯗ
বন্দনা	ꯕꯟ꯭ꯗꯅꯥ
বন্দিশিং	ꯕꯟꯗꯤꯁꯤꯡ
বমোন	ꯕꯃꯣꯟ
বর	ꯕꯔ
বরসাট	ꯕꯔꯁꯥꯠ
বরাক	ꯕꯔꯥꯛ
বর্সেলোনা	ꯕꯔꯁꯦꯂꯣꯅꯥ
বল্লিয়া	ꯕꯜꯂꯤꯌꯥ
বল্লিয়াগী	ꯕꯜꯂꯤꯌꯥꯒꯤ
বশিংগী	ꯕꯁꯤꯡꯒꯤ
বস	ꯕꯁ
বসতুদা	ꯕꯁꯇꯨꯗꯥ
বসন্ত	ꯕꯁꯟ꯭ꯇ
বস্কা	ꯕꯁꯀꯥ
বা	ꯕꯥ
বাই	ꯕꯥꯢ
বাইপোলদা	ꯕꯥꯢꯄꯣꯂꯗꯥ
বাইপোলশিং	ꯕꯥꯢꯄꯣꯂꯁꯤꯡ
বাইরেদ্দিপাল্লি	ꯕꯥꯢꯔꯦꯗꯗꯤꯄꯥꯜꯂꯤ
বাজর	ꯕꯥꯖꯔ
বাজার	ꯕꯥꯖꯥꯔ
বাজারদা	ꯕꯥꯖꯥꯔꯗꯥ
বাত্থা	ꯕꯥꯠꯊꯥ
বাব	ꯕꯥꯕ
বাবাগী	ꯕꯥꯕꯥꯒꯤ
বাবু	ꯕꯥꯕꯨ
বামোন	ꯕꯥꯃꯣꯟ
বামোন্	ꯕꯥꯃꯣꯟ
বার	ꯕꯥꯔ
বার্কা	ꯕꯥꯔꯀꯥ
বার্তোন	ꯕꯥꯔꯇꯣꯟ
বার্দ	ꯕꯥꯔ꯭ꯗ
বার্সেলোনা	ꯕꯥꯔꯁꯦꯂꯣꯅꯥ
বালুচিস্তান	ꯕꯥꯂꯨꯆꯤꯁꯇꯥꯟ
বালুচিস্তানদা	ꯕꯥꯂꯨꯆꯤꯁꯇꯥꯟꯗꯥ
বাসোক	ꯕꯥꯁꯣꯛ
বাস্কো	ꯕꯥꯁꯀꯣ
বি	ꯕꯤ
বিগী	ꯕꯤꯒꯤ
বিজয়	ꯕꯤꯖꯌ
বিজয়না	ꯕꯤꯖꯌꯅꯥ
বিজয়া	ꯕꯤꯖꯌꯥ
বিজেপি	ꯕꯤꯖꯦꯄꯤ
বিজ্য়া	ꯕꯤꯖ꯭ꯌꯥ
বিদাই	ꯕꯤꯗꯥꯢ
বিদায়	ꯕꯤꯗꯥꯢ
বিদায়্	ꯕꯤꯗꯥꯢ
বিদ্য়া	ꯕꯤꯗ꯭ꯌꯥ
বিননা	ꯕꯤꯟꯅꯥ
বিনোদ	ꯕꯤꯅꯣꯗ
বিমোলানা	ꯕꯤꯃꯣꯂꯥꯅꯥ
বিরোন	ꯕꯤꯔꯣꯟ
বিল	ꯕꯤꯜ
বিলিয়ন	ꯕꯤꯂꯤꯌꯟ
বিশাবুআর	ꯕꯤꯁꯥꯕꯨꯑꯥꯔ
বিষ্ণু	ꯕꯤꯁꯅꯨ
বিষ্ণুনহা	ꯕꯤꯁꯅꯨꯅꯍꯥ
বিষ্ণুপুর	ꯕꯤꯁꯅꯨꯄꯨꯔ
বিষ্ণুপুরগী	ꯕꯤꯁꯅꯨꯄꯨꯔꯒꯤ
বিষ্ণুপুরদা	ꯕꯤꯁꯅꯨꯄꯨꯔꯗꯥ
বিহার	ꯕꯤꯍꯥꯔ
বিহারগী	ꯕꯤꯍꯥꯔꯒꯤ
বিহারদা	ꯕꯤꯍꯥꯔꯗꯥ
বী	ꯕꯤ
বুত	ꯕꯨꯠ
বুপ	ꯕꯨꯞ
বেঙ্ক	ꯕꯦꯡ꯭ꯀ
বেঙ্কিৎ	ꯕꯦꯡꯀꯤꯠ
বেঙ্ক্কী	ꯕꯦꯡ꯭ꯀꯀꯤ
বেঙ্গলগী	ꯕꯦꯡꯒꯜꯒꯤ
বেজপিংদা	ꯕꯦꯖꯄꯤꯡꯗꯥ
বেনহরনা	ꯕꯦꯟꯍꯔꯅꯥ
বেন্দ্রগী	ꯕꯦꯟꯗ꯭ꯔꯒꯤ
বেবহার	ꯕꯦꯕꯍꯥꯔ
বেভার	ꯕꯦꯚꯥꯔ
বেভার্	ꯕꯦꯚꯥꯔ
বেল	ꯕꯦꯜ
বেলোকিষ্টান	ꯕꯦꯂꯣꯀꯤꯁꯇꯥꯟ
বেসিক	ꯕꯦꯁꯤꯛ
বেসিন্তা	ꯕꯦꯁꯤꯟꯇꯥ
বৈজিং	ꯕꯩꯖꯤꯡ
বৈজিংদা	ꯕꯩꯖꯤꯡꯗꯥ
বোং	ꯕꯣꯡ
বোক	ꯕꯣꯛ
বোক্সরশিং	ꯕꯣꯀꯁꯔꯁꯤꯡ
বোধচদ্রা	ꯕꯣꯙꯆꯗ꯭ꯔꯥ
বোন্বে	ꯕꯣꯟꯕꯦ
বোপ	ꯕꯣꯞ
বোপ্	ꯕꯣꯞ
বোপ্বোপ	ꯕꯣꯞꯕꯣꯞ
বোব	ꯕꯣꯕ
বোবি	ꯕꯣꯕꯤ
বোবীনহুদ	ꯕꯣꯕꯤꯟꯍꯨꯗ
বোম	ꯕꯣꯝ
বোমনা	ꯕꯣꯃꯅꯥ
বোমবে	ꯕꯣꯃꯕꯦ
বোমর	ꯕꯣꯃꯔ
বোম্	ꯕꯣꯝ
বোম্বিং	ꯕꯣꯝꯕꯤꯡ
বোরোই	ꯕꯣꯔꯣꯢ
বোরোবী	ꯕꯣꯔꯣꯕꯤ
বোরোবীগীদমক্তা	ꯕꯣꯔꯣꯕꯤꯒꯤꯗꯃꯛꯇꯥ
বোরোবীদু	ꯕꯣꯔꯣꯕꯤꯗꯨ
বোরোবীনা	ꯕꯣꯔꯣꯕꯤꯅꯥ
বোর্দর	ꯕꯣꯔ꯭ꯗꯔ
বোর্দরদা	ꯕꯣꯔ꯭ꯗꯔꯗꯥ
বোর্মন্ত্রি	ꯕꯣꯔꯃꯟꯇ꯭ꯔꯤ
বোলান	ꯕꯣꯂꯥꯟ
বোল্ডন্না	ꯕꯣꯜꯗꯟꯅꯥ
বৌজালদগী	ꯕꯧꯖꯥꯂꯗꯒꯤ
ব্রাঞ্চ	ꯕ꯭ꯔꯥꯟ꯭ꯆ
ব্রান্দেদা	ꯕ꯭ꯔꯥꯟꯗꯦꯗꯥ
ব্রিজ	ꯕ꯭ꯔꯤꯖ
ব্রিল্লিয়মদি	ꯕ꯭ꯔꯤꯜꯂꯤꯌꯃꯗꯤ
ব্রেকেত	ꯕ꯭ꯔꯦꯀꯦꯠ
ব্লেক	ꯕ꯭ꯂꯦꯛ
ব্লেঙ্কেত	ꯕ꯭ꯂꯦꯡꯀꯦꯠ
ব্লেলফিয়ার	ꯕ꯭ꯂꯦꯂꯐꯤꯌꯥꯔ
ব্লেসিরা	ꯕ꯭ꯂꯦꯁꯤꯔꯥ
ব্লোক	ꯕ꯭ꯂꯣꯛ
ভগলপুর	ꯚꯒꯜꯄꯨꯔ
ভলুন্তিয়ারশিংনা	ꯚꯂꯨꯟꯇꯤꯌꯥꯔꯁꯤꯡꯅꯥ
ভাইওলেন্স	ꯚꯥꯢꯑꯣꯂꯦꯟ꯭ꯁ
ভাইস	ꯚꯥꯢꯁ
ভারত	ꯚꯥꯔꯠ
ভারতকী	ꯚꯥꯔꯠꯀꯤ
ভারতিনা	ꯚꯥꯔꯇꯤꯅꯥ
ভালো	ꯚꯥꯂꯣ
ভি	ꯚꯤ
ভিক্তিম	ꯚꯤꯛꯇꯤꯝ
ভিক্তিমদা	ꯚꯤꯛꯇꯤꯝꯗꯥ
ভিজিটিং	ꯚꯤꯖꯤꯇꯤꯡ
ভিজুএল	ꯚꯤꯖꯨꯑꯦꯜ
ভিদিও	ꯚꯤꯗꯤꯑꯣ
ভিদ্যা	ꯚꯤꯗ꯭ꯌꯥ
ভিদ্যাপিথ	ꯚꯤꯗ꯭ꯌꯥꯄꯤꯊ
ভিল্লেজ	ꯚꯤꯜꯂꯦꯖ
ভুরিয়া	ꯚꯨꯔꯤꯌꯥ
ভুরিয়াগী	ꯚꯨꯔꯤꯌꯥꯒꯤ
ভুরিয়াদা	ꯚꯨꯔꯤꯌꯥꯗꯥ
ভূত	ꯚꯨꯠ
ভূত্	ꯚꯨꯠ
ভূত্কী	ꯚꯨꯠꯀꯤ
ভূত্তা	ꯚꯨꯠꯇꯥ
ভূত্তু	ꯚꯨꯠꯇꯨ
ভূত্তুনা	ꯚꯨꯠꯇꯨꯅꯥ
ভূত্না	ꯚꯨꯠꯅꯥ
ভেংদা	ꯚꯦꯡꯗꯥ
ভেন্দর	ꯚꯦꯟꯗꯔ
ভেষ্টেট	ꯚꯦꯁꯇꯧꯠ
ভেহিকলগিংগীদমক	ꯚꯦꯍꯤꯀꯜꯒꯤꯡꯒꯤꯗꯃꯛ
ভেহিকলগী	ꯚꯦꯍꯤꯀꯜꯒꯤ
ভেহিকলশিংগী	ꯚꯦꯍꯤꯀꯜꯁꯤꯡꯒꯤ
ভেহিকলশীংগীদমক	ꯚꯦꯍꯤꯀꯜꯁꯤꯡꯒꯤꯗꯃꯛ
ভোকেসনেল	ꯚꯣꯀꯦꯁꯅꯦꯜ
ভোকেসেনেল	ꯚꯣꯀꯦꯁꯦꯅꯦꯜ
ভোত	ꯚꯣꯠ
ভোপাল	ꯚꯣꯄꯥꯜ
ভোল্লিবােল	ꯚꯣꯜꯂꯤꯕꯣꯜ
ম	ꯃ
মইন্নৈ	ꯃꯏꯟꯅꯩ
মউ	ꯃꯎ
মউত্না	ꯃꯎꯠꯅꯥ
মউন্গী	ꯃꯎꯟꯒꯤ
মউন্দু	ꯃꯎꯟꯗꯨ
মউল	ꯃꯎꯜ
মউল্	ꯃꯎꯜ
মওং	ꯃꯑꯣꯡ
মওংদা	ꯃꯑꯣꯡꯗꯥ
মওম্মী	ꯃꯑꯣꯝꯃꯤ
মওহদা	ꯃꯑꯣꯍꯗꯥ
মক	ꯃꯛ
মকু	ꯃꯀꯨ
মকুগা	ꯃꯀꯨꯒꯥ
মকুগী	ꯃꯀꯨꯒꯤ
মকুদা	ꯃꯀꯨꯗꯥ
মকুনা	ꯃꯀꯨꯅꯥ
মকুবু	ꯃꯀꯨꯕꯨ
মকুম	ꯃꯀꯨꯝ
মকুম্	ꯃꯀꯨꯝ
মকৈ	ꯃꯀꯩ
মকোই	ꯃꯀꯣꯢ
মকোক	ꯃꯀꯣꯛ
মকোক্	ꯃꯀꯣꯛ
মকোক্কী	ꯃꯀꯣꯛꯀꯤ
মকোক্তগী	ꯃꯀꯣꯛꯇꯒꯤ
মকোক্তা	ꯃꯀꯣꯛꯇꯥ
মকোক্তুবু	ꯃꯀꯣꯛꯇꯨꯕꯨ
মকোন	ꯃꯀꯣꯟ
