অ	ꯑ
পার্স	ꯄꯥꯔꯁ
পার্সন	ꯄꯥꯔꯁꯟ
পার্সনশিং	ꯄꯥꯔꯁꯟꯁꯤꯡ
পার্সনশিংগী	ꯄꯥꯔꯁꯟꯁꯤꯡꯒꯤ
পার্সনশিংনা	ꯄꯥꯔꯁꯟꯁꯤꯡꯅꯥ
পার্সনেল	ꯄꯥꯔꯁꯅꯦꯂ
পার্সনেলশিং	ꯄꯥꯔꯁꯅꯦꯂꯁꯤꯡ
পার্সনেলশিংগী	ꯄꯥꯔꯁꯅꯦꯂꯁꯤꯡꯒꯤ
পার্সনেলশিংদা	ꯄꯥꯔꯁꯅꯦꯂꯁꯤꯡꯗꯥ
পার্সনেলশিংনা	ꯄꯥꯔꯁꯅꯦꯂꯁꯤꯡꯅꯥ
পার্সন্স	ꯄꯥꯔꯁꯟꯁ
পালন	ꯄꯥꯂꯟ
পালর	ꯄꯥꯂꯔ
পালা	ꯄꯥꯂꯥ
পালিন	ꯄꯥꯂꯤꯅ
পাল্লকপা	ꯄꯥꯜꯂꯛꯄꯥ
পাল্লবা	ꯄꯥꯜꯂꯕꯥ
পাল্লম্বা	ꯄꯥꯜꯂꯝꯕꯥ
পাল্লি	ꯄꯥꯜꯂꯤ
পাল্লিঙৈ	ꯄꯥꯜꯂꯤꯉꯩ
পাল্লিবা	ꯄꯥꯜꯂꯤꯕꯥ
পাল্লুরে	ꯄꯥꯜꯂꯨꯔꯦ
পাস	ꯄꯥꯁ
পাসকী	ꯄꯥꯁꯀꯤ
পাসিঘাট	ꯄꯥꯁꯤꯘꯥꯇ
পাসৱান	ꯄꯥꯁꯋꯥꯅ
পাৎ	ꯄꯥꯠ
পাৎকী	ꯄꯥꯠꯀꯤ
পাৎতা	ꯄꯥꯠꯇꯥ
পাৎশিং	ꯄꯥꯠꯁꯤꯡ
পায়	ꯄꯥꯏ
পায়খি	ꯄꯥꯏꯈꯤ
পায়খিবনি	ꯄꯥꯏꯈꯤꯕꯅꯤ
পায়খ্রে	ꯄꯥꯏꯈꯔꯦ
পায়খৎকদগে	ꯄꯥꯏꯈꯠꯀꯗꯒꯦ
পায়খৎকদবনি	ꯄꯥꯏꯈꯠꯀꯗꯕꯅꯤ
পায়খৎকদবা	ꯄꯥꯏꯈꯠꯀꯗꯕꯥ
পায়খৎকনি	ꯄꯥꯏꯈꯠꯀꯅꯤ
পায়খৎখি	ꯄꯥꯏꯈꯠꯈꯤ
পায়খৎখিবা	ꯄꯥꯏꯈꯠꯈꯤꯕꯥ
পায়খৎতুনা	ꯄꯥꯏꯈꯠꯇꯨꯅꯥ
পায়খৎনবগী	ꯄꯥꯏꯈꯠꯅꯕꯒꯤ
পায়খৎনবা	ꯄꯥꯏꯈꯠꯅꯕꯥ
পায়খৎপগী	ꯄꯥꯏꯈꯠꯄꯒꯤ
পায়খৎপগীদমক	ꯄꯥꯏꯈꯠꯄꯒꯤꯗꯃꯛ
পায়খৎপদগী	ꯄꯥꯏꯈꯠꯄꯗꯒꯤ
পায়খৎপনা	ꯄꯥꯏꯈꯠꯄꯅꯥ
পায়খৎপনি	ꯄꯥꯏꯈꯠꯄꯅꯤ
পায়খৎপা	ꯄꯥꯏꯈꯠꯄꯥ
পায়খৎফম	ꯄꯥꯏꯈꯠꯐꯝ
পায়খৎলকপগী	ꯄꯥꯏꯈꯠꯂꯛꯄꯒꯤ
পায়খৎলকপদা	ꯄꯥꯏꯈꯠꯂꯛꯄꯗꯥ
পায়খৎলকপা	ꯄꯥꯏꯈꯠꯂꯛꯄꯥ
পায়খৎলক্কনি	ꯄꯥꯏꯈꯠꯂꯛꯀꯅꯤ
পায়খৎলক্লিবা	ꯄꯥꯏꯈꯠꯂꯛꯂꯤꯕꯥ
পায়খৎলগনি	ꯄꯥꯏꯈꯠꯂꯒꯅꯤ
পায়খৎলমদে	ꯄꯥꯏꯈꯠꯂꯝꯗꯦ
পায়খৎলম্বা	ꯄꯥꯏꯈꯠꯂꯝꯕꯥ
পায়খৎলি	ꯄꯥꯏꯈꯠꯂꯤ
পায়খৎলিঙৈ	ꯄꯥꯏꯈꯠꯂꯤꯉꯩ
পায়খৎলিবগে	ꯄꯥꯏꯈꯠꯂꯤꯕꯒꯦ
পায়খৎলিবা	ꯄꯥꯏꯈꯠꯂꯤꯕꯥ
পায়খৎলে	ꯄꯥꯏꯈꯠꯂꯦ
পায়খৎহন্নিংবগী	ꯄꯥꯏꯈꯠꯍꯟꯅꯤꯡꯕꯒꯤ
পায়গনি	ꯄꯥꯏꯒꯅꯤ
পায়দনা	ꯄꯥꯌꯗꯅꯥ
পায়দবা	ꯄꯥꯏꯗꯕꯥ
পায়দুনা	ꯄꯥꯏꯗꯨꯅꯥ
পায়ননবা	ꯄꯥꯏꯅꯅꯕꯥ
পায়নবা	ꯄꯥꯏꯅꯕꯥ
পায়বগা	ꯄꯥꯏꯕꯒꯥ
পায়বগী	ꯄꯥꯏꯕꯒꯤ
পায়বদা	ꯄꯥꯏꯕꯗꯥ
পায়বশিং	ꯄꯥꯏꯕꯁꯤꯡ
পায়বশিংনা	ꯄꯥꯏꯕꯁꯤꯡꯅꯥ
পায়বা	ꯄꯥꯏꯕꯥ
পায়বী	ꯄꯥꯏꯕꯤ
পায়রকপদগী	ꯄꯥꯏꯔꯛꯄꯗꯒꯤ
পায়রগা	ꯄꯥꯏꯔꯒꯥ
পায়রবদি	ꯄꯥꯏꯔꯕꯗꯤ
পায়রবা	ꯄꯥꯌꯔꯕꯥ
পায়রম্মী	ꯄꯥꯏꯔꯝꯃꯤ
পায়রি	ꯄꯥꯏꯔꯤ
পায়রিঙৈ	ꯄꯥꯏꯔꯤꯉꯩ
পায়রিবা	ꯄꯥꯏꯔꯤꯕꯥ
পায়রে	ꯄꯥꯌꯔꯦ
পায়হনবা	ꯄꯥꯏꯍꯟꯕꯥ
পাৱন	ꯄꯥꯋꯅ
পি	ꯄꯤ
পিএম	ꯄꯤꯑꯦꯡ
পিওন	ꯄꯤꯑꯣꯟ
পিওনদগী	ꯄꯤꯑꯣꯟꯗꯒꯤ
পিক	ꯄꯤꯛ
পিক্নিক	ꯄꯤꯛꯅꯤꯛ
পিখি	ꯄꯤꯈꯤ
পিগী	ꯄꯤꯒꯤ
পিঙ্ক	ꯄꯤꯡꯀ
পিছ	ꯄꯤ
পিটর	ꯄꯤꯇꯔ
পিটরনা	ꯄꯤꯇꯔꯅꯥ
পিটিআই	ꯄꯤꯇꯤꯑꯥꯏ
পিটিসনগী	ꯄꯤꯇꯤꯁꯟꯒꯤ
পিটিসনর	ꯄꯤꯇꯤꯁꯅ꯭ꯔ
পিদা	ꯄꯤꯗꯥ
পিদি	ꯄꯤꯗꯤ
পিন	ꯄꯤꯟ
পিনবা	ꯄꯤꯅꯕꯥ
পিনা	ꯄꯤꯅꯥ
পিনারায়ি	ꯄꯤꯅꯥꯔꯥꯌꯤ
পিনি	ꯄꯤꯅꯤ
পিপল	ꯄꯤꯄꯜ
পিপলস	ꯄꯤꯄꯜꯁ
পিবা	ꯄꯤꯕꯥ
পিরি	ꯄꯤꯔꯤ
পিশক	ꯄꯤꯁꯛ
পিশিনখিবা	ꯄꯤꯁꯤꯅꯈꯤꯕꯥ
পিশুম	ꯄꯤꯁꯨꯝ
পিস	ꯄꯤꯁ
পিয়ুস	ꯄꯤꯌꯨꯁ
পী	ꯄꯤ
পীক	ꯄꯤꯛ
পীকখ্রবা	ꯄꯤꯛꯈꯔ꯭ꯕꯥ
পীকচরবসু	ꯄꯤꯛꯆꯔꯕꯁꯨ
পীকপা	ꯄꯤꯛꯄꯥ
পীক্না	ꯄꯤꯛꯅꯥ
পীক্লবা	ꯄꯤꯀꯂ꯭ꯕꯥ
পীক্লিঙৈদগী	ꯄꯤꯛꯂꯤꯉꯩꯗꯒꯤ
পীক্লিবা	ꯄꯤꯛꯂꯤꯕꯥ
পীখি	ꯄꯤꯈꯤ
পীখিগনি	ꯄꯤꯈꯤꯒꯅꯤ
পীখিদে	ꯄꯤꯈꯤꯗꯦ
পীখিবগা	ꯄꯤꯈꯤꯕꯒꯥ
পীখিবগী	ꯄꯤꯈꯤꯕꯒꯤ
পীখিবনি	ꯄꯤꯈꯤꯕꯅꯤ
পীখিবা	ꯄꯤꯈꯤꯕꯥ
পীখ্রবনি	ꯄꯤꯈꯔ꯭ꯕꯅꯤ
পীখ্রবসু	ꯄꯤꯈꯔ꯭ꯕꯁꯨ
পীখ্রবা	ꯄꯤꯈꯔ꯭ꯕꯥ
পীখ্রে	ꯄꯤꯈꯔꯦ
পীখৎকদবনি	ꯄꯤꯈꯠꯀꯗꯕꯅꯤ
পীখৎকনি	ꯄꯤꯈꯠꯀꯅꯤ
পীখৎখি	ꯄꯤꯈꯠꯈꯤ
পীখৎপা	ꯄꯤꯈꯠꯄꯥ
পীখৎলকখিবা	ꯄꯤꯈꯠꯂꯛꯈꯤꯕꯥ
পীখৎলকপা	ꯄꯤꯈꯠꯂꯛꯄꯥ
পীখৎলক্নবসু	ꯄꯤꯈꯠꯂꯛꯅꯕꯁꯨ
পীখৎলক্নবা	ꯄꯤꯈꯠꯂꯛꯅꯕꯥ
পীগদবনি	ꯄꯤꯒꯗꯕꯅꯤ
পীগদবা	ꯄꯤꯒꯗꯕꯥ
পীগদ্রা	ꯄꯤꯒꯗꯔꯥ
পীগনি	ꯄꯤꯒꯅꯤ
পীগে	ꯄꯤꯒꯦ
পীজ	ꯄꯤꯖꯥ
পীজগে	ꯄꯤꯖꯒꯦ
পীজবগী	ꯄꯤꯖꯕꯒꯤ
পীজবনি	ꯄꯤꯖꯕꯅꯤ
পীজবা	ꯄꯤꯖꯕꯥ
পীজরগা	ꯄꯤꯖꯔꯒꯥ
পীজরে	ꯄꯤꯖꯔꯦ
পীথক	ꯄꯤꯊꯛ
পীদনবা	ꯄꯤꯗꯅꯕꯥ
পীদনা	ꯄꯤꯗꯅꯥ
পীদবগী	ꯄꯤꯗꯕꯒꯤ
পীদবা	ꯄꯤꯗꯕꯥ
পীদুনা	ꯄꯤꯗꯨꯅꯥ
পীদে	ꯄꯤꯗꯦ
পীদ্রবদি	ꯄꯤꯗꯔ꯭ꯕꯗꯤ
পীদ্রি	ꯄꯤꯗꯔꯤ
পীদ্রিবা	ꯄꯤꯗꯔꯤꯕꯥ
পীদ্রে	ꯄꯤꯗꯔꯦ
পীনদুনা	ꯄꯤꯅꯗꯨꯅꯥ
পীননবসু	ꯄꯤꯅꯅꯕꯁꯨ
পীননবা	ꯄꯤꯅꯅꯕꯥ
পীনবগী	ꯄꯤꯅꯕꯒꯤ
পীনবগীদমক	ꯄꯤꯅꯕꯒꯤꯗꯃꯛ
পীনবনি	ꯄꯤꯅꯕꯅꯤ
পীনবসু	ꯄꯤꯅꯕꯁꯨ
পীনবা	ꯄꯤꯅꯕꯥ
পীনবীয়ু	ꯄꯤꯟꯕꯤꯌꯨ
পীনরক্লি	ꯄꯤꯅꯔꯛꯂꯤ
পীনরি	ꯄꯤꯅꯔꯤ
পীনরিবা	ꯄꯤꯅꯔꯤꯕꯥ
পীনিংবা	ꯄꯤꯅꯤꯡꯕꯥ
পীফম	ꯄꯤꯐꯝ
পীবগা	ꯄꯤꯕꯒꯥ
পীবগী	ꯄꯤꯕꯒꯤ
পীবতা	ꯄꯤꯕꯇꯥ
পীবদগী	ꯄꯤꯕꯗꯒꯤ
পীবদা	ꯄꯤꯕꯗꯥ
পীবদি	ꯄꯤꯕꯗꯤ
পীবদুনি	ꯄꯤꯕꯗꯨꯅꯤ
পীবনা	ꯄꯤꯕꯅꯥ
পীবনি	ꯄꯤꯕꯅꯤ
পীবসু	ꯄꯤꯕꯁꯨ
পীবা	ꯄꯤꯕꯥ
পীবিদবা	ꯄꯤꯕꯤꯗꯕꯥ
পীবিনবা	ꯄꯤꯕꯤꯅꯕꯥ
পীবিবা	ꯄꯤꯕꯤꯕꯥ
পীবিরগা	ꯄꯤꯕꯤꯔꯒꯥ
পীবিয়ু	ꯄꯤꯕꯤꯌꯨ
পীবীদুনা	ꯄꯤꯕꯤꯗꯨꯅꯥ
পীবীনবা	ꯄꯤꯕꯤꯅꯕꯥ
পীবীয়ু	ꯄꯤꯕꯤꯌꯨ
পীরকই	ꯄꯤꯔꯛꯏ
পীরকখি	ꯄꯤꯔꯛꯈꯤ
পীরকখিবনি	ꯄꯤꯔꯛꯈꯤꯕꯅꯤ
পীরকখিবা	ꯄꯤꯔꯛꯈꯤꯕꯥ
পীরকখ্রে	ꯄꯤꯔꯛꯈꯔꯦ
পীরকপগা	ꯄꯤꯔꯛꯄꯒꯥ
পীরকপগী	ꯄꯤꯔꯛꯄꯒꯤ
পীরকপদগী	ꯄꯤꯔꯛꯄꯗꯒꯤ
পীরকপদা	ꯄꯤꯔꯛꯄꯗꯥ
পীরকপনি	ꯄꯤꯔꯛꯄꯅꯤ
পীরকপা	ꯄꯤꯔꯛꯄꯥ
পীরক্কদবা	ꯄꯤꯔꯛꯀꯗꯕꯥ
পীরক্কনি	ꯄꯤꯔꯛꯀꯅꯤ
পীরক্নবসু	ꯄꯤꯔꯛꯅꯕꯁꯨ
পীরক্নবা	ꯄꯤꯔꯛꯅꯕꯥ
পীরক্লগা	ꯄꯤꯔꯛꯂꯒꯥ
পীরক্লবদি	ꯄꯤꯔꯛꯂꯕꯗꯤ
পীরক্লিবা	ꯄꯤꯔꯛꯂꯤꯕꯥ
পীরক্লে	ꯄꯤꯔꯛꯂꯦ
পীরগদি	ꯄꯤꯔꯒꯗꯤ
পীরগনি	ꯄꯤꯔꯒꯅꯤ
পীরগা	ꯄꯤꯔꯒꯥ
পীরগে	ꯄꯤꯔꯒꯦ
পীরদুনা	ꯄꯤꯔꯗꯨꯅꯥ
পীরবদি	ꯄꯤꯔꯕꯗꯤ
পীরবসু	ꯄꯤꯔꯕꯁꯨ
পীরবা	ꯄꯤꯔꯕꯥ
পীরমখি	ꯄꯤꯔꯝꯈꯤ
পীরমখিবা	ꯄꯤꯔꯝꯈꯤꯕꯥ
পীরম্বদু	ꯄꯤꯔꯝꯕꯗꯨ
পীরম্বা	ꯄꯤꯔꯝꯕꯥ
পীরম্মি	ꯄꯤꯔꯝꯃꯤ
পীরম্মী	ꯄꯤꯔꯝꯃꯤ
পীরম্লগা	ꯄꯤꯔꯝꯂꯒꯥ
পীরসি	ꯄꯤꯔꯁꯤ
পীরি	ꯄꯤꯔꯤ
পীরিবশিং	ꯄꯤꯔꯤꯕꯁꯤꯡ
পীরিবা	ꯄꯤꯔꯤꯕꯥ
পীরে	ꯄꯤꯔꯦ
পীশিন	ꯄꯤꯁꯤꯅ
পীশিনখি	ꯄꯤꯁꯤꯅꯈꯤ
পীশিনখিবনি	ꯄꯤꯁꯤꯅꯈꯤꯕꯅꯤ
পীশিনখিবা	ꯄꯤꯁꯤꯅꯈꯤꯕꯥ
পীশিনখ্রে	ꯄꯤꯁꯤꯅꯈꯔꯦ
পীশিনবগী	ꯄꯤꯁꯤꯅꯕꯒꯤ
পীশিনবদা	ꯄꯤꯁꯤꯅꯕꯗꯥ
পীশিনবা	ꯄꯤꯁꯤꯅꯕꯥ
পীশিন্দুনা	ꯄꯤꯁꯤꯟꯗꯨꯅꯥ
পীশিল্লকখিবা	ꯄꯤꯁꯤꯜꯂꯛꯈꯤꯕꯥ
পীশিল্লকপা	ꯄꯤꯁꯤꯜꯂꯛꯄꯥ
পীশিল্লগনি	ꯄꯤꯁꯤꯜꯂꯒꯅꯤ
পীয়ু	ꯄꯤꯌꯨ
পু	ꯄꯨ
পুং	ꯄꯨꯡ
পুংফম	ꯄꯨꯡꯐꯝ
পুংবা	ꯄꯨꯡꯕꯥ
পুংলেপ	ꯄꯨꯡꯂꯦꯞ
পুই	ꯄꯨꯏ
পুইচি	ꯄꯨꯏꯆꯤ
পুকচেল	ꯄꯨꯛꯆꯦꯜ
পুক্কৈ	ꯄꯨꯛꯀꯩ
পুক্কৈনি	ꯄꯨꯛꯀꯩꯅꯤ
পুক্নিং	ꯄꯨꯛꯅꯤꯡ
পুক্নিংগী	ꯄꯨꯛꯅꯤꯡꯒꯤ
পুখত্তুনা	ꯄꯨꯈꯠꯇꯨꯅꯥ
পুখম	ꯄꯨꯈꯝ
পুখরে	ꯄꯨꯈꯔꯦ
পুখি	ꯄꯨꯈꯤ
পুখিবা	ꯄꯨꯈꯤꯕꯥ
পুখ্রগা	ꯄꯨꯈꯔ꯭ꯒꯥ
পুখ্রম্বম	ꯄꯨꯈꯔꯝꯕꯝ
পুখ্রি	ꯄꯨꯈꯔꯤ
পুখ্রিদা	ꯄꯨꯈꯔꯤꯗꯥ
পুখ্রে	ꯄꯨꯈꯔꯦ
পুখৎকদবনি	ꯄꯨꯈꯠꯀꯗꯕꯅꯤ
পুখৎকনি	ꯄꯨꯈꯠꯀꯅꯤ
পুখৎখি	ꯄꯨꯈꯠꯈꯤ
পুখৎখ্রে	ꯄꯨꯈꯠꯈꯔꯦ
পুখৎতুনা	ꯄꯨꯈꯠꯇꯨꯅꯥ
পুখৎনবা	ꯄꯨꯈꯠꯅꯕꯥ
পুখৎপদা	ꯄꯨꯈꯠꯄꯗꯥ
পুখৎপা	ꯄꯨꯈꯠꯄꯥ
পুখৎলকখি	ꯄꯨꯈꯠꯂꯛꯈꯤ
পুখৎলকখিবনি	ꯄꯨꯈꯠꯂꯛꯈꯤꯕꯅꯤ
পুখৎলকপদা	ꯄꯨꯈꯠꯂꯛꯄꯗꯥ
পুখৎলকপা	ꯄꯨꯈꯠꯂꯛꯄꯥ
পুখৎলক্নবা	ꯄꯨꯈꯠꯂꯛꯅꯕꯥ
পুখৎলক্লবা	ꯄꯨꯈꯠꯂꯛꯂꯕꯥ
পুখৎলক্লিবা	ꯄꯨꯈꯠꯂꯛꯂꯤꯕꯥ
পুখৎলদুনা	ꯄꯨꯈꯠꯂꯗꯨꯅꯥ
পুখৎলবা	ꯄꯨꯈꯠꯂꯕꯥ
পুগদবনি	ꯄꯨꯒꯗꯕꯅꯤ
পুগদবা	ꯄꯨꯒꯗꯕꯥ
পুগনি	ꯄꯨꯒꯅꯤ
পুগী	ꯄꯨꯒꯤ
পুগে	ꯄꯨꯒꯦ
পুজা	ꯄꯨꯖꯥ
পুজানচিংবা	ꯄꯨꯖꯥꯅꯆꯤꯡꯕꯥ
পুটতা	ꯄꯨꯇꯇꯥ
পুথবা	ꯄꯨꯊꯕꯥ
পুদনা	ꯄꯨꯗꯅꯥ
পুদুচেরি	ꯄꯨꯗꯨꯆꯦꯔꯤ
পুদুনা	ꯄꯨꯗꯨꯅꯥ
পুনখি	ꯄꯨꯅꯈꯤ
পুনখিবা	ꯄꯨꯅꯈꯤꯕꯥ
পুনগদবা	ꯄꯨꯅꯒꯗꯕꯥ
পুনদুনা	ꯄꯨꯅꯗꯨꯅꯥ
পুননবা	ꯄꯨꯅꯅꯕꯥ
পুনবগী	ꯄꯨꯅꯕꯒꯤ
পুনবসু	ꯄꯨꯅꯕꯁꯨ
পুনবা	ꯄꯨꯅꯕꯥ
পুনম	ꯄꯨꯅꯝ
পুনশিনখি	ꯄꯨꯟꯁꯤꯟꯈꯤ
পুনশিনবনা	ꯄꯨꯟꯁꯤꯟꯕꯅꯥ
পুনশিনবা	ꯄꯨꯟꯁꯤꯟꯕꯥ
পুনশিন্দুনা	ꯄꯨꯟꯁꯤꯟꯗꯨꯅꯥ
পুনশিন্নবা	ꯄꯨꯟꯁꯤꯟꯅꯕꯥ
পুনশিল্লগা	ꯄꯨꯟꯁꯤꯜꯂꯒꯥ
পুনশিল্লি	ꯄꯨꯟꯁꯤꯜꯂꯤ
পুনিয়া	ꯄꯨꯅꯤꯌꯥ
পুনে	ꯄꯨꯅꯦ
পুনেগী	ꯄꯨꯅꯦꯒꯤ
পুনেদা	ꯄꯨꯅꯦꯗꯥ
পুন্দনবা	ꯄꯨꯟꯗꯅꯕꯥ
পুন্দবা	ꯄꯨꯟꯗꯕꯥ
পুন্দুনা	ꯄꯨꯟꯗꯨꯅꯥ
পুন্না	ꯄꯨꯟꯅꯥ
পুন্সি	ꯄꯨꯟꯁꯤ
পুন্সিগা	ꯄꯨꯟꯁꯤꯒꯥ
পুন্সিগী	ꯄꯨꯟꯁꯤꯒꯤ
পুন্সিগীদমক	ꯄꯨꯟꯁꯤꯒꯤꯗꯃꯛ
পুন্সিদসু	ꯄꯨꯟꯁꯤꯗꯁꯨ
পুন্সিদা	ꯄꯨꯟꯁꯤꯗꯥ
পুন্সিবু	ꯄꯨꯟꯁꯤꯕꯨ
পুন্সিসু	ꯄꯨꯟꯁꯤꯁꯨ
পুবগী	ꯄꯨꯕꯒꯤ
পুবদা	ꯄꯨꯕꯗꯥ
পুবনি	ꯄꯨꯕꯅꯤ
পুবশিং	ꯄꯨꯕꯁꯤꯡ
পুবা	ꯄꯨꯕꯥ
পুমচাই	ꯄꯨꯝꯆꯥꯏ
পুমতাক	ꯄꯨꯝꯇꯥꯛ
পুমথিং	ꯄꯨꯝꯊꯤꯡ
পুম্নমক	ꯄꯨꯝꯅꯃꯛ
পুম্নমকপু	ꯄꯨꯝꯅꯃꯛꯄꯨ
পুম্নমক্কা	ꯄꯨꯝꯅꯃꯛꯀꯥ
পুম্নমক্কী	ꯄꯨꯝꯅꯃꯛꯀꯤ
পুম্নমক্না	ꯄꯨꯝꯅꯃꯛꯅꯥ
পুম্বগী	ꯄꯨꯝꯕꯒꯤ
পুম্বদা	ꯄꯨꯝꯕꯗꯥ
পুম্বনা	ꯄꯨꯝꯕꯅꯥ
পুম্বসি	ꯄꯨꯝꯕꯁꯤ
পুম্বা	ꯄꯨꯝꯕꯥ
পুম্মম	ꯄꯨꯝꯃꯝ
পুরকখি	ꯄꯨꯔꯛꯈꯤ
পুরকখিবগা	ꯄꯨꯔꯛꯈꯤꯕꯒꯥ
পুরকখিবনি	ꯄꯨꯔꯛꯈꯤꯕꯅꯤ
পুরকখিবা	ꯄꯨꯔꯛꯈꯤꯕꯥ
পুরকখ্রবা	ꯄꯨꯔꯛꯈꯔ꯭ꯕꯥ
পুরকখ্রে	ꯄꯨꯔꯛꯈꯔꯦ
পুরকপগী	ꯄꯨꯔꯛꯄꯒꯤ
পুরকপদগী	ꯄꯨꯔꯛꯄꯗꯒꯤ
পুরকপদা	ꯄꯨꯔꯛꯄꯗꯥ
পুরকপদি	ꯄꯨꯔꯛꯄꯗꯤ
পুরকপনি	ꯄꯨꯔꯛꯄꯅꯤ
পুরকপা	ꯄꯨꯔꯛꯄꯥ
পুরক্কদবনি	ꯄꯨꯔꯛꯀꯗꯕꯅꯤ
পুরক্কদবা	ꯄꯨꯔꯛꯀꯗꯕꯥ
পুরক্কনি	ꯄꯨꯔꯛꯀꯅꯤ
পুরক্কে	ꯄꯨꯔꯛꯀꯦ
পুরক্নবগী	ꯄꯨꯔꯛꯅꯕꯒꯤ
পুরক্নবগীদমক	ꯄꯨꯔꯛꯅꯕꯒꯤꯗꯃꯛ
পুরক্নবা	ꯄꯨꯔꯛꯅꯕꯥ
পুরক্লগনি	ꯄꯨꯔꯛꯂꯒꯅꯤ
পুরক্লগা	ꯄꯨꯔꯛꯂꯒꯥ
পুরক্লবা	ꯄꯨꯔꯛꯂꯕꯥ
পুরক্লি	ꯄꯨꯔꯛꯂꯤ
পুরক্লিবা	ꯄꯨꯔꯛꯂꯤꯕꯥ
পুরক্লে	ꯄꯨꯔꯛꯂꯦ
পুরগনি	ꯄꯨꯔꯒꯅꯤ
পুরগা	ꯄꯨꯔꯒꯥ
পুরদুনা	ꯄꯨꯔꯗꯨꯅꯥ
পুরনা	ꯄꯨꯔꯅꯥ
পুরবা	ꯄꯨꯔꯕꯥ
পুরম্বা	ꯄꯨꯔꯝꯕꯥ
পুরম্মী	ꯄꯨꯔꯝꯃꯤ
পুরস্কার	ꯄꯨꯔꯁꯀꯥꯔ
পুরি	ꯄꯨꯔꯤ
পুরিনা	ꯄꯨꯔꯤꯅꯥ
পুরিবা	ꯄꯨꯔꯤꯕꯥ
পুরুস্কার	ꯄꯨꯔꯨꯁꯀꯥꯔ
পুরেল	ꯄꯨꯔꯦꯜ
পুরেলদা	ꯄꯨꯔꯦꯜꯗꯥ
পুর্নিমা	ꯄꯨꯔꯅꯤꯃꯥ
পুল	ꯄꯨꯜ
পুলহন্দনবগী	ꯄꯨꯜꯍꯟꯗꯅꯕꯒꯤ
পুলিস	ꯄꯨꯂꯤꯁ
পুলিসকা	ꯄꯨꯂꯤꯁꯀꯥ
পুলিসকি	ꯄꯨꯂꯤꯁꯀꯤ
পুলিসকী	ꯄꯨꯂꯤꯁꯀꯤ
পুলিসতা	ꯄꯨꯂꯤꯁꯇꯥ
পুলিসনসু	ꯄꯨꯂꯤꯁꯟꯁꯨ
পুলিসনা	ꯄꯨꯂꯤꯁꯅꯥ
পুলিসপু	ꯄꯨꯂꯤꯁꯄꯨ
পুলিসশিং	ꯄꯨꯂꯤꯁꯁꯤꯡ
পুলিসশিংনা	ꯄꯨꯂꯤꯁꯁꯤꯡꯅꯥ
পুল্লগা	ꯄꯨꯜꯂꯒꯥ
পুল্লপ	ꯄꯨꯜꯂꯞ
পুলৱামা	ꯄꯨꯂꯋꯥꯃꯥ
পুশিন	ꯄꯨꯁꯤꯟ
পুশিনগী	ꯄꯨꯁꯤꯟꯒꯤ
পুশিনবা	ꯄꯨꯁꯤꯟꯕꯥ
পুশিন্দুনা	ꯄꯨꯁꯤꯟꯗꯨꯅꯥ
পুশিন্নবা	ꯄꯨꯁꯤꯟꯅꯕꯥ
পুশিল্লকই	ꯄꯨꯁꯤꯜꯂꯛꯏ
পুশিল্লকখি	ꯄꯨꯁꯤꯜꯂꯛꯈꯤ
পুশিল্লকপগী	ꯄꯨꯁꯤꯜꯂꯛꯄꯒꯤ
পুশিল্লকপদা	ꯄꯨꯁꯤꯜꯂꯛꯄꯗꯥ
পুশিল্লকপা	ꯄꯨꯁꯤꯜꯂꯛꯄꯥ
পুশিল্লক্নবা	ꯄꯨꯁꯤꯜꯂꯛꯅꯕꯥ
পুশিল্লক্লগা	ꯄꯨꯁꯤꯜꯂꯛꯂꯒꯥ
পুশিল্লক্লবা	ꯄꯨꯁꯤꯜꯂꯛꯂꯕꯥ
পুশিল্লক্লিবা	ꯄꯨꯁꯤꯜꯂꯛꯂꯤꯕꯥ
পুশিল্লগা	ꯄꯨꯁꯤꯜꯂꯒꯥ
পুসিল	ꯄꯨꯁꯤꯂ
পুস্কর	ꯄꯨꯁꯀ꯭ꯔ
পুয়া	ꯄꯨꯌꯥ
পুৱারিগা	ꯄꯨꯋꯥꯔꯤꯒꯥ
পুৱারী	ꯄꯨꯋꯥꯔꯤ
পুৱারীদা	ꯄꯨꯋꯥꯔꯤꯗꯥ
পূক্নিং	ꯄꯨꯛꯅꯤꯪ
পূখ্রি	ꯄꯨꯈꯔꯤ
পূজা	ꯄꯨꯖꯥ
পূন্দুনা	ꯄꯨꯟꯗꯨꯅꯥ
পূন্না	ꯄꯨꯟꯅꯥ
পূম্নমক	ꯄꯨꯝꯅꯃꯛ
পূম্নমক্কী	ꯄꯨꯝꯅꯃꯛꯀꯤ
পূম্নমক্না	ꯄꯨꯝꯅꯃꯛꯅꯥ
পূম্বা	ꯄꯨꯝꯕꯥ
পৃথিবা	ꯄꯔ꯭ꯊꯤꯕꯥ
পৃথিবী	ꯄꯔ꯭ꯊꯤꯕꯤ
পৃথিবীগী	ꯄꯔ꯭ꯊꯤꯕꯤꯒꯤ
পৃথিবীদা	ꯄꯔ꯭ꯊꯤꯕꯤꯗꯥ
পে	ꯄꯦ
পেংবা	ꯄꯦꯡꯕꯥ
পেকেজ	ꯄꯦꯀꯦꯖ
