অ	ꯑ
পুনশীন্দুনা	ꯄꯨꯅꯁꯤꯟꯗꯨꯅꯥ
পুনাদা	ꯄꯨꯅꯥꯗꯥ
পুনি	ꯄꯨꯅꯤ
পুনিংবা	ꯄꯨꯅꯤꯡꯕꯥ
পুনিয়া	ꯄꯨꯅꯤꯌꯥ
পুনীংবা	ꯄꯨꯅꯤꯡꯕꯥ
পুনে	ꯄꯨꯅꯦ
পুনেগী	ꯄꯨꯅꯦꯒꯤ
পুনেদা	ꯄꯨꯅꯦꯗꯥ
পুনেমজখিবদু	ꯄꯨꯅꯦꯃꯖꯈꯤꯕꯗꯨ
পুনেমজবা	ꯄꯨꯅꯦꯃꯖꯕꯥ
পুনেমজরবদা	ꯄꯨꯅꯦꯃꯖꯔꯕꯗꯥ
পুনেমজরিয়ে	ꯄꯨꯅꯦꯃꯖꯔꯤꯌꯦ
পুনেমজৈ	ꯄꯨꯅꯦꯃꯖꯩ
পুনৈ	ꯄꯨꯅꯩ
পুন্	ꯄꯨꯟ
পুন্দনবা	ꯄꯨꯟꯗꯟꯕꯥ
পুন্দবা	ꯄꯨꯟꯗꯕꯥ
পুন্দুনা	ꯄꯨꯟꯗꯨꯅꯥ
পুন্দ্রৈ	ꯄꯨꯟꯗꯔꯩ
পুন্নচন্দ্র	ꯄꯨꯟꯅꯆꯟꯗꯔ꯭
পুন্নমক	ꯄꯨꯟꯅꯃꯛ
পুন্নমক্	ꯄꯨꯟꯅꯃꯛ
পুন্না	ꯄꯨꯟꯅꯥ
পুন্শিন্দুনা	ꯄꯨꯟꯁꯤꯟꯗꯨꯅꯥ
পুন্শিন্নবনিনা	ꯄꯨꯟꯁꯤꯟꯅꯕꯅꯤꯅꯥ
পুন্শিল্লগা	ꯄꯨꯟꯁꯤꯜꯂꯒꯥ
পুন্শিল্লম্বা	ꯄꯨꯟꯁꯤꯜꯂꯝꯕꯥ
পুন্শিল্লম্লগা	ꯄꯨꯟꯁꯤꯜꯂꯝꯂꯒꯥ
পুন্শিল্লে	ꯄꯨꯟꯁꯤꯜꯂꯦ
পুন্শিল্লো	ꯄꯨꯟꯁꯤꯜꯂꯣ
পুন্সি	ꯄꯨꯟꯁꯤ
পুন্সিকাদু	ꯄꯨꯟꯁꯤꯀꯥꯗꯨ
পুন্সিগসি	ꯄꯨꯟꯁꯤꯒꯁꯤ
পুন্সিগা	ꯄꯨꯟꯁꯤꯒꯥ
পুন্সিগী	ꯄꯨꯟꯁꯤꯒꯤ
পুন্সিগীদমক	ꯄꯨꯟꯁꯤꯒꯤꯗꯃꯛ
পুন্সিগীনি	ꯄꯨꯟꯁꯤꯒꯤꯅꯤ
পুন্সিদদি	ꯄꯨꯟꯁꯤꯗꯗꯤ
পুন্সিদবু	ꯄꯨꯟꯁꯤꯗꯕꯨ
পুন্সিদসু	ꯄꯨꯟꯁꯤꯗꯁꯨ
পুন্সিদা	ꯄꯨꯟꯁꯤꯗꯥ
পুন্সিদি	ꯄꯨꯟꯁꯤꯗꯤ
পুন্সিদু	ꯄꯨꯟꯁꯤꯗꯨ
পুন্সিদুদবু	ꯄꯨꯟꯁꯤꯗꯨꯗꯕꯨ
পুন্সিদুদা	ꯄꯨꯟꯁꯤꯗꯨꯗꯥ
পুন্সিদো	ꯄꯨꯟꯁꯤꯗꯣ
পুন্সিনদি	ꯄꯨꯟꯁꯤꯅꯗꯤ
পুন্সিনবনি	ꯄꯨꯟꯁꯤꯅꯕꯅꯤ
পুন্সিনা	ꯄꯨꯟꯁꯤꯅꯥ
পুন্সিনি	ꯄꯨꯟꯁꯤꯅꯤ
পুন্সিনিব্	ꯄꯨꯟꯁꯤꯅꯤꯕ
পুন্সিবা	ꯄꯨꯟꯁꯤꯕꯥ
পুন্সিবু	ꯄꯨꯟꯁꯤꯕꯨ
পুন্সিরক্লবা	ꯄꯨꯟꯁꯤꯔꯛꯂꯕꯥ
পুন্সিরোল	ꯄꯨꯟꯁꯤꯔꯣꯂ
পুন্সিরোলগা	ꯄꯨꯟꯁꯤꯔꯣꯂꯒꯥ
পুন্সিরোলগী	ꯄꯨꯟꯁꯤꯔꯣꯂꯒꯤ
পুন্সিরোলদা	ꯄꯨꯟꯁꯤꯔꯣꯂꯗꯥ
পুন্সিরোলদুসু	ꯄꯨꯟꯁꯤꯔꯣꯂꯗꯨꯁꯨ
পুন্সিসি	ꯄꯨꯟꯁꯤꯁꯤ
পুন্সিসিদা	ꯄꯨꯟꯁꯤꯁꯤꯗꯥ
পুন্সিসিমা	ꯄꯨꯟꯁꯤꯁꯤꯃꯥ
পুন্সিসু	ꯄꯨꯟꯁꯤꯁꯨ
পুন্সিসে	ꯄꯨꯟꯁꯤꯁꯦ
পুন্সী	ꯄꯨꯟꯁꯤ
পুন্সীঃ	ꯄꯨꯟꯁꯤঃ
পুন্সীগা	ꯄꯨꯟꯁꯤꯒꯥ
পুন্সীগী	ꯄꯨꯟꯁꯤꯒꯤ
পুন্সীদসু	ꯄꯨꯟꯁꯤꯗꯁꯨ
পুন্সীদা	ꯄꯨꯟꯁꯤꯗꯥ
পুন্সীদু	ꯄꯨꯟꯁꯤꯗꯨ
পুন্সীদুদা	ꯄꯨꯟꯁꯤꯗꯨꯗꯥ
পুন্সীদো	ꯄꯨꯟꯁꯤꯗꯣ
পুন্সীনা	ꯄꯨꯟꯁꯤꯅꯥ
পুন্সীবনা	ꯄꯨꯟꯁꯤꯕꯅꯥ
পুন্সীবু	ꯄꯨꯟꯁꯤꯕꯨ
পুন্সীরোল	ꯄꯨꯟꯁꯤꯔꯣꯂ
পুন্সীশিংনা	ꯄꯨꯟꯁꯤꯁꯤꯡꯅꯥ
পুন্সীসি	ꯄꯨꯟꯁꯤꯁꯤ
পুন্সীসিদা	ꯄꯨꯟꯁꯤꯁꯤꯗꯥ
পুন্সীসু	ꯄꯨꯟꯁꯤꯁꯨ
পুপাং	ꯄꯨꯄꯥꯡ
পুফম	ꯄꯨꯐꯝ
পুবগী	ꯄꯨꯕꯒꯤ
পুবদসু	ꯄꯨꯕꯗꯁꯨ
পুবদা	ꯄꯨꯕꯗꯥ
পুবনচিংবা	ꯄꯨꯕꯟꯆꯤꯡꯕꯥ
পুবনি	ꯄꯨꯕꯅꯤ
পুববু	ꯄꯨꯕꯕꯨ
পুবর্বাচল	ꯄꯨꯕꯔꯕꯥꯆꯜ
পুবশিং	ꯄꯨꯕꯁꯤꯡ
পুবশিংসু	ꯄꯨꯕꯁꯤꯡꯁꯨ
পুবা	ꯄꯨꯕꯥ
পুবিখো	ꯄꯨꯕꯤꯈꯣ
পুবিরক্উ	ꯄꯨꯕꯤꯔꯛꯎ
পুবিরক্পোইরে	ꯄꯨꯕꯤꯔꯛꯄꯣꯏꯔꯦ
পুবিরগা	ꯄꯨꯕꯤꯔꯒꯥ
পুবিরমই	ꯄꯨꯕꯤꯔꯝꯏ
পুবিরিবা	ꯄꯨꯕꯤꯔꯤꯕꯥ
পুবিরোব্	ꯄꯨꯕꯤꯔꯣꯕ
পুবিরো	ꯄꯨꯕꯤꯔꯣ
পুবিয়ু	ꯄꯨꯕꯤꯌꯨ
পুবী	ꯄꯨꯕꯤ
পুবীনবা	ꯄꯨꯕꯤꯅꯕꯥ
পুবীরি	ꯄꯨꯕꯤꯔꯤ
পুম	ꯄꯨꯃ
পুমকাই	ꯄꯨꯃꯀꯥꯏ
পুমকায়	ꯄꯨꯃꯀꯥꯌ
পুমকুপ	ꯄꯨꯃꯀꯨꯄ
পুমকোক	ꯄꯨꯃꯀꯣꯀ
পুমঙক	ꯄꯨꯃꯉꯛ
পুমঙাং	ꯄꯨꯃꯉꯥꯡ
পুমঙাও	ꯄꯨꯃꯉꯥꯑꯣ
পুমঙান	ꯄꯨꯃꯉꯥꯅ
পুমচাই	ꯄꯨꯃꯆꯥꯏ
পুমচিন	ꯄꯨꯃꯆꯤꯟ
পুমচুম	ꯄꯨꯃꯆꯨꯃ
পুমচোৎ	ꯄꯨꯃꯆꯣꯠ
পুমতা	ꯄꯨꯃꯇꯥ
পুমতাক	ꯄꯨꯃꯇꯥꯀ
পুমতেক	ꯄꯨꯃꯇꯦꯀ
পুমতোপ	ꯄꯨꯃꯇꯣꯄ
পুমথন	ꯄꯨꯃꯊꯟ
পুমথরবা	ꯄꯨꯃꯊꯔꯕꯥ
পুমথল	ꯄꯨꯃꯊꯜ
পুমথা	ꯄꯨꯃꯊꯥ
পুমথিং	ꯄꯨꯃꯊꯤꯡ
পুমথু	ꯄꯨꯃꯊꯨ
পুমথোই	ꯄꯨꯃꯊꯣꯏ
পুমনৌ	ꯄꯨꯃꯅꯦꯤ
পুমবুম্বী	ꯄꯨꯃꯕꯨꯝꯕꯤ
পুমলেন	ꯄꯨꯃꯂꯦꯅ
পুমলোই	ꯄꯨꯃꯂꯣꯏ
পুমশং	ꯄꯨꯃꯁꯪ
পুমশুপ	ꯄꯨꯃꯁꯨꯄ
পুমশুম	ꯄꯨꯃꯁꯨꯃ
পুমশেং	ꯄꯨꯃꯁꯦꯡ
পুমহাং	ꯄꯨꯃꯍꯥꯡ
পুমিন্নবা	ꯄꯨꯃꯤꯟꯅꯕꯥ
পুম্কোয়	ꯄꯨꯝꯀꯣꯌ
পুম্কোয়্	ꯄꯨꯝꯀꯣꯌ
পুম্ঙক	ꯄꯨꯝꯉꯛ
পুম্ঙক্	ꯄꯨꯝꯉꯛ
পুম্ঙাঙ	ꯄꯨꯝꯉꯥꯉ
পুম্ঙাঙ্	ꯄꯨꯝꯉꯥꯡ
পুম্চাই	ꯄꯨꯝꯆꯥꯏ
পুম্ন	ꯄꯨꯝꯅ
পুম্নমক	ꯄꯨꯝꯅꯃꯛ
পুম্নমকপু	ꯄꯨꯝꯅꯃꯛꯄꯨ
পুম্নমকসি	ꯄꯨꯝꯅꯃꯛꯁꯤ
পুম্নমকসিগী	ꯄꯨꯝꯅꯃꯛꯁꯤꯒꯤ
পুম্নমকসে	ꯄꯨꯝꯅꯃꯛꯁꯦ
পুম্নমক্	ꯄꯨꯝꯅꯃꯛ
পুম্নমক্কা	ꯄꯨꯝꯅꯃꯛꯀꯥ
পুম্নমক্কি	ꯄꯨꯝꯅꯃꯛꯀꯤ
পুম্নমক্কিসু	ꯄꯨꯝꯅꯃꯛꯀꯤꯁꯨ
পুম্নমক্কী	ꯄꯨꯝꯅꯃꯛꯀꯤ
পুম্নমক্কীনি	ꯄꯨꯝꯅꯃꯛꯀꯤꯅꯤ
পুম্নমক্তা	ꯄꯨꯝꯅꯃꯛꯇꯥ
পুম্নমক্তি	ꯄꯨꯝꯅꯃꯛꯇꯤ
পুম্নমক্তু	ꯄꯨꯝꯅꯃꯛꯇꯨ
পুম্নমক্তো	ꯄꯨꯝꯅꯃꯛꯇꯣ
পুম্নমক্না	ꯄꯨꯝꯅꯃꯛꯅꯥ
পুম্নমক্পু	ꯄꯨꯝꯅꯃꯛꯄꯨ
পুম্নমক্সি	ꯄꯨꯝꯅꯃꯛꯁꯤ
পুম্নমত্ত	ꯄꯨꯝꯅꯝꯠꯇ
পুম্নমাক	ꯄꯨꯝꯅꯃꯥꯀ
পুম্নমাক্	ꯄꯨꯝꯅꯃꯥꯛ
পুম্না	ꯄꯨꯝꯅꯥ
পুম্নিল	ꯄꯨꯝꯅꯤꯂ
পুম্নৌ	ꯄꯨꯝꯅꯦꯤ
পুম্পেন	ꯄꯨꯝꯄꯦꯅ
পুম্ফুন	ꯄꯨꯝꯐꯨꯅ
পুম্বগী	ꯄꯨꯝꯕꯒꯤ
পুম্বদা	ꯄꯨꯝꯕꯗꯥ
পুম্বনা	ꯄꯨꯝꯕꯅꯥ
পুম্বমকসি	ꯄꯨꯝꯕꯃꯛꯁꯤ
পুম্বসি	ꯄꯨꯝꯕꯁꯤ
পুম্বা	ꯄꯨꯝꯕꯥ
পুম্বুম	ꯄꯨꯝꯕꯨꯃ
পুম্বুম্বী	ꯄꯨꯝꯕꯨꯝꯕꯤ
পুম্মম	ꯄꯨꯝꯃꯝ
পুম্মাঙ	ꯄꯨꯝꯃꯥꯉ
পুম্মুত	ꯄꯨꯝꯃꯨꯇ
পুম্মোৎ	ꯄꯨꯝꯃꯣꯠ
পুম্লং	ꯄꯨꯝꯂꯪ
পুম্লমালে	ꯄꯨꯝꯂꯃꯥꯂꯦ
পুম্লাং	ꯄꯨꯝꯂꯥꯡ
পুম্লুপ	ꯄꯨꯝꯂꯨꯄ
পুম্লুপ্	ꯄꯨꯝꯂꯨꯞ
পুম্লেপ	ꯄꯨꯝꯂꯦꯄ
পুম্লোই	ꯄꯨꯝꯂꯣꯏ
পুম্লোই	ꯄꯨꯝꯂꯣꯏ
পুম্শুম	ꯄꯨꯝꯁꯨꯃ
পুম্শুম্	ꯄꯨꯝꯁꯨꯝ
পুম্সি	ꯄꯨꯝꯁꯤ
পুময়োম	ꯄꯨꯃꯌꯣꯃ
পুময়োৎ	ꯄꯨꯃꯌꯣꯠ
পুময়োৎকী	ꯄꯨꯃꯌꯣꯠꯀꯤ
পুয	ꯄꯨꯖ
পুর	ꯄꯨꯔ
পুরকই	ꯄꯨꯔꯛꯏ
পুরকইঃ	ꯄꯨꯔꯛꯏঃ
পুরকখি	ꯄꯨꯔꯛꯈꯤ
পুরকখিদে	ꯄꯨꯔꯛꯈꯤꯗꯦ
পুরকখিদ্রিঙৈগী	ꯄꯨꯔꯛꯈꯤꯗꯔꯤꯉꯩꯒꯤ
পুরকখিদ্রে	ꯄꯨꯔꯛꯈꯤꯗꯔꯦ
পুরকখিবগা	ꯄꯨꯔꯛꯈꯤꯕꯒꯥ
পুরকখিবনি	ꯄꯨꯔꯛꯈꯤꯕꯅꯤ
পুরকখিবশিংগী	ꯄꯨꯔꯛꯈꯤꯕꯁꯤꯡꯒꯤ
পুরকখিবা	ꯄꯨꯔꯛꯈꯤꯕꯥ
পুরকখ্রবগে	ꯄꯨꯔꯛꯈꯔ꯭ꯕꯒꯦ
পুরকখ্রবনি	ꯄꯨꯔꯛꯈꯔ꯭ꯕꯅꯤ
পুরকখ্রবা	ꯄꯨꯔꯛꯈꯔ꯭ꯕꯥ
পুরকখ্রে	ꯄꯨꯔꯛꯈꯔꯦ
পুরকদৌরিবশিং	ꯄꯨꯔꯛꯗꯦꯤꯔꯤꯕꯁꯤꯡ
পুরকদ্রা	ꯄꯨꯔꯛꯗꯔꯥ
পুরকপগী	ꯄꯨꯔꯛꯄꯒꯤ
পুরকপদগী	ꯄꯨꯔꯛꯄꯗꯒꯤ
পুরকপদনা	ꯄꯨꯔꯛꯄꯗꯅꯥ
পুরকপদা	ꯄꯨꯔꯛꯄꯗꯥ
পুরকপদি	ꯄꯨꯔꯛꯄꯗꯤ
পুরকপনা	ꯄꯨꯔꯛꯄꯅꯥ
পুরকপনি	ꯄꯨꯔꯛꯄꯅꯤ
পুরকপশিংসু	ꯄꯨꯔꯛꯄꯁꯤꯡꯁꯨ
পুরকপা	ꯄꯨꯔꯛꯄꯥ
পুরকহনগে	ꯄꯨꯔꯛꯍꯟꯒꯦ
পুরক্ই	ꯄꯨꯔꯛꯏ
পুরক্ইসি	ꯄꯨꯔꯛꯏꯁꯤ
পুরক্উ	ꯄꯨꯔꯛꯎ
পুরক্কদগে	ꯄꯨꯔꯛꯀꯗꯒꯦ
পুরক্কদবনি	ꯄꯨꯔꯛꯀꯗꯕꯅꯤ
পুরক্কদবশিং	ꯄꯨꯔꯛꯀꯗꯕꯁꯤꯡ
পুরক্কদবসু	ꯄꯨꯔꯛꯀꯗꯕꯁꯨ
পুরক্কদবা	ꯄꯨꯔꯛꯀꯗꯕꯥ
পুরক্কদৌরিবনো	ꯄꯨꯔꯛꯀꯗꯦꯤꯔꯤꯕꯅꯣ
পুরক্কদৌরিবা	ꯄꯨꯔꯛꯀꯗꯦꯤꯔꯤꯕꯥ
পুরক্কনি	ꯄꯨꯔꯛꯀꯅꯤ
পুরক্কনু	ꯄꯨꯔꯛꯀꯅꯨ
পুরক্কে	ꯄꯨꯔꯛꯀꯦ
পুরক্খো	ꯄꯨꯔꯛꯈꯣ
পুরক্তুনা	ꯄꯨꯔꯛꯇꯨꯅꯥ
পুরক্ত্রবদি	ꯄꯨꯔꯛꯇꯔ꯭ꯕꯗꯤ
পুরক্নবগী	ꯄꯨꯔꯛꯅꯕꯒꯤ
পুরক্নবগীদমক	ꯄꯨꯔꯛꯅꯕꯒꯤꯗꯃꯛ
পুরক্নবদা	ꯄꯨꯔꯛꯅꯕꯗꯥ
পুরক্নবা	ꯄꯨꯔꯛꯅꯕꯥ
পুরক্নিংবগী	ꯄꯨꯔꯛꯅꯤꯡꯕꯒꯤ
পুরক্পদা	ꯄꯨꯔꯛꯄꯗꯥ
পুরক্পনি	ꯄꯨꯔꯛꯄꯅꯤ
পুরক্পা	ꯄꯨꯔꯛꯄꯥ
পুরক্পোইরে	ꯄꯨꯔꯛꯄꯣꯏꯔꯦ
পুরক্লগনি	ꯄꯨꯔꯛꯂꯒꯅꯤ
পুরক্লগা	ꯄꯨꯔꯛꯂꯒꯥ
পুরক্লগে	ꯄꯨꯔꯛꯂꯒꯦ
পুরক্লনি	ꯄꯨꯔꯛꯂꯅꯤ
পুরক্লবদি	ꯄꯨꯔꯛꯂꯕꯗꯤ
পুরক্লবা	ꯄꯨꯔꯛꯂꯕꯥ
পুরক্লমদাই	ꯄꯨꯔꯛꯂꯝꯗꯥꯏ
পুরক্লমদাইদা	ꯄꯨꯔꯛꯂꯝꯗꯥꯏꯗꯥ
পুরক্লি	ꯄꯨꯔꯛꯂꯤ
পুরক্লিদু	ꯄꯨꯔꯛꯂꯤꯗꯨ
পুরক্লিবা	ꯄꯨꯔꯛꯂꯤꯕꯥ
পুরক্লে	ꯄꯨꯔꯛꯂꯦ
পুরক্লোই	ꯄꯨꯔꯛꯂꯣꯏ
পুরক্লোইদ্রা	ꯄꯨꯔꯛꯂꯣꯏꯗꯔꯥ
পুরক্সি	ꯄꯨꯔꯛꯁꯤ
পুরকয়ে	ꯄꯨꯔꯛꯌꯦ
পুরখিবা	ꯄꯨꯔꯈꯤꯕꯥ
পুরগনি	ꯄꯨꯔꯒꯅꯤ
পুরগা	ꯄꯨꯔꯒꯥ
পুরগী	ꯄꯨꯔꯒꯤ
পুরত্ত	ꯄꯨꯔꯠꯇ
পুরত্তি্রঙৈ	ꯄꯨꯔꯠꯇꯤꯔꯉꯩ
পুরত্ত্রবদি	ꯄꯨꯔꯠꯇꯔ꯭ꯕꯗꯤ
পুরদগী	ꯄꯨꯔꯗꯒꯤ
পুরদা	ꯄꯨꯔꯗꯥ
পুরদুনা	ꯄꯨꯔꯗꯨꯅꯥ
পুরনা	ꯄꯨꯔꯅꯥ
পুরবা	ꯄꯨꯔꯕꯥ
পুরমখি	ꯄꯨꯔꯝꯈꯤ
পুরমদবা	ꯄꯨꯔꯝꯗꯕꯥ
পুরম্বশিং	ꯄꯨꯔꯝꯕꯁꯤꯡ
পুরম্বশিংগী	ꯄꯨꯔꯝꯕꯁꯤꯡꯒꯤ
পুরম্বা	ꯄꯨꯔꯝꯕꯥ
পুরম্মী	ꯄꯨꯔꯝꯃꯤ
পুরম্লগা	ꯄꯨꯔꯝꯂꯒꯥ
পুররে	ꯄꯨꯔꯔꯦ
পুরসু	ꯄꯨꯔꯁꯨ
পুরস্ক	ꯄꯨꯔꯁꯀ꯭
পুরস্কার	ꯄꯨꯔꯁꯀꯥꯔ
পুরা	ꯄꯨꯔꯥ
পুরান	ꯄꯨꯔꯥꯅ
পুরি	ꯄꯨꯔꯤ
পুরিক্লাই	ꯄꯨꯔꯤꯛꯂꯥꯏ
পুরিগী	ꯄꯨꯔꯤꯒꯤ
পুরিনা	ꯄꯨꯔꯤꯅꯥ
পুরিবদো	ꯄꯨꯔꯤꯕꯗꯣ
পুরিবনি	ꯄꯨꯔꯤꯕꯅꯤ
পুরিবশিংগী	ꯄꯨꯔꯤꯕꯁꯤꯡꯒꯤ
পুরিবা	ꯄꯨꯔꯤꯕꯥ
পুরিবী	ꯄꯨꯔꯤꯕꯤ
পুরিব্রা	ꯄꯨꯔꯤꯕꯔꯥ
পুরিমীত্তগী	ꯄꯨꯔꯤꯃꯤꯠꯇꯒꯤ
পুরিসু	ꯄꯨꯔꯤꯁꯨ
পুরী	ꯄꯨꯔꯤ
পুরীগী	ꯄꯨꯔꯤꯒꯤ
পুরুবা	ꯄꯨꯔꯨꯕꯥ
পুরুরবা	ꯄꯨꯔꯨꯔꯕꯥ
পুরুল	ꯄꯨꯔꯨꯂ
পুরুলগী	ꯄꯨꯔꯨꯂꯒꯤ
পুরুসইত্তম	ꯄꯨꯔꯨꯁꯏꯠꯇꯝ
পুরুস্কার	ꯄꯨꯔꯨꯁꯀꯥꯔ
পুরুস্কারঃ	ꯄꯨꯔꯨꯁꯀꯥꯔঃ
পুরে	ꯄꯨꯔꯦ
পুরেন্দ্রো	ꯄꯨꯔꯦꯟꯗꯔꯣ
পুরেম্বগী	ꯄꯨꯔꯦꯝꯕꯒꯤ
পুরেল	ꯄꯨꯔꯦꯂ
পুরেলদা	ꯄꯨꯔꯦꯂꯗꯥ
পুরেলনি	ꯄꯨꯔꯦꯂꯅꯤ
পুরোহিতশিংনা	ꯄꯨꯔꯣꯍꯤꯇꯁꯤꯡꯅꯥ
পুরৈরোম্বদগী	ꯄꯨꯔꯩꯔꯣꯝꯕꯗꯒꯤ
পুর্ণিমা	ꯄꯨꯔꯅꯤꯃꯥ
পুর্নজিৎ	ꯄꯨꯔꯅꯖꯤꯠ
পুর্ননন্দা	ꯄꯨꯔꯅꯟꯟꯗꯥ
পুর্নিমা	ꯄꯨꯔꯅꯤꯃꯥ
পুল	ꯄꯨꯂ
পুলশিং	ꯄꯨꯂꯁꯤꯡ
পুলহন্দনবগী	ꯄꯨꯂꯍꯟꯗꯟꯕꯒꯤ
পুলহল্লগা	ꯄꯨꯂꯍꯜꯂꯒꯥ
পুলিজ	ꯄꯨꯂꯤꯖ
পুলিটজর	ꯄꯨꯂꯤꯇꯖꯔ
পুলিশ	ꯄꯨꯂꯤꯁ
পুলিস	ꯄꯨꯂꯤꯁ
পুলিসকা	ꯄꯨꯂꯤꯁꯀꯥ
পুলিসকি	ꯄꯨꯂꯤꯁꯀꯤ
পুলিসকী	ꯄꯨꯂꯤꯁꯀꯤ
পুলিসতা	ꯄꯨꯂꯤꯁꯇꯥ
পুলিসননা	ꯄꯨꯂꯤꯁꯟꯅꯥ
পুলিসনসু	ꯄꯨꯂꯤꯁꯟꯁꯨ
পুলিসনা	ꯄꯨꯂꯤꯁꯅꯥ
পুলিসনি	ꯄꯨꯂꯤꯁꯅꯤ
পুলিসপু	ꯄꯨꯂꯤꯁꯄꯨ
পুলিসমেন	ꯄꯨꯂꯤꯁꯃꯦꯅ
পুলিসমেনঅনী	ꯄꯨꯂꯤꯁꯃꯦꯅꯑꯅꯤ
পুলিসশিং	ꯄꯨꯂꯤꯁꯁꯤꯡ
পুলিসশিংগী	ꯄꯨꯂꯤꯁꯁꯤꯡꯒꯤ
পুলিসশিংনা	ꯄꯨꯂꯤꯁꯁꯤꯡꯅꯥ
পুলিসস্তেসনগী	ꯄꯨꯂꯤꯁꯁꯇꯦꯁꯟꯒꯤ
পুল্লক্কদ্রা	ꯄꯨꯜꯂꯛꯀꯗꯔꯥ
পুল্লগা	ꯄꯨꯜꯂꯒꯥ
পুল্লপ	ꯄꯨꯜꯂꯞ
পুল্লপ্	ꯄꯨꯜꯂꯞ
পুল্লপ্না	ꯄꯨꯜꯂꯞꯅꯥ
পুল্লম্বা	ꯄꯨꯜꯂꯝꯕꯥ
পুল্লি	ꯄꯨꯜꯂꯤ
পুল্লিবা	ꯄꯨꯜꯂꯤꯕꯥ
পুল্লিভিলাদা	ꯄꯨꯜꯂꯤꯚꯤꯂꯥꯗꯥ
পুল্লী	ꯄꯨꯜꯂꯤ
পুল্লুবা	ꯄꯨꯜꯂꯨꯕꯥ
পুল্লে	ꯄꯨꯜꯂꯦ
পুল্লোইদবনি	ꯄꯨꯜꯂꯣꯏꯗꯕꯅꯤ
পুল্লৈ	ꯄꯨꯜꯂꯩ
পুল্লৈগা	ꯄꯨꯜꯂꯩꯒꯥ
পুলৱমা	ꯄꯨꯂꯋꯃꯥ
পুলৱামা	ꯄꯨꯂꯋꯥꯃꯥ
পুলৱামাদা	ꯄꯨꯂꯋꯥꯃꯥꯗꯥ
পুশিন	ꯄꯨꯁꯤꯅ
পুশিনখি	ꯄꯨꯁꯤꯅꯈꯤ
পুশিনগী	ꯄꯨꯁꯤꯅꯒꯤ
পুশিনবা	ꯄꯨꯁꯤꯅꯕꯥ
পুশিনবিরত্তে্র	ꯄꯨꯁꯤꯅꯕꯤꯔꯠꯇꯦꯔ
পুশিনবীরম্বনি	ꯄꯨꯁꯤꯅꯕꯤꯔꯝꯕꯅꯤ
পুশিন্দুনা	ꯄꯨꯁꯤꯟꯗꯨꯅꯥ
পুশিন্নবা	ꯄꯨꯁꯤꯟꯅꯕꯥ
পুশিল্লকই	ꯄꯨꯁꯤꯜꯂꯛꯏ
পুশিল্লকইবা	ꯄꯨꯁꯤꯜꯂꯛꯏꯕꯥ
পুশিল্লকখি	ꯄꯨꯁꯤꯜꯂꯛꯈꯤ
পুশিল্লকখিগদবা	ꯄꯨꯁꯤꯜꯂꯛꯈꯤꯒꯗꯕꯥ
পুশিল্লকখিননো	ꯄꯨꯁꯤꯜꯂꯛꯈꯤꯅꯅꯣ
পুশিল্লকখিবগী	ꯄꯨꯁꯤꯜꯂꯛꯈꯤꯕꯒꯤ
পুশিল্লকখিবনি	ꯄꯨꯁꯤꯜꯂꯛꯈꯤꯕꯅꯤ
পুশিল্লকখিবা	ꯄꯨꯁꯤꯜꯂꯛꯈꯤꯕꯥ
পুশিল্লকখ্রবা	ꯄꯨꯁꯤꯜꯂꯛꯈꯔ꯭ꯕꯥ
পুশিল্লকখ্রে	ꯄꯨꯁꯤꯜꯂꯛꯈꯔꯦ
পুশিল্লকপগী	ꯄꯨꯁꯤꯜꯂꯛꯄꯒꯤ
পুশিল্লকপদা	ꯄꯨꯁꯤꯜꯂꯛꯄꯗꯥ
পুশিল্লকপনি	ꯄꯨꯁꯤꯜꯂꯛꯄꯅꯤ
পুশিল্লকপশিং	ꯄꯨꯁꯤꯜꯂꯛꯄꯁꯤꯡ
পুশিল্লকপসু	ꯄꯨꯁꯤꯜꯂꯛꯄꯁꯨ
পুশিল্লকপা	ꯄꯨꯁꯤꯜꯂꯛꯄꯥ
পুশিল্লক্কদগে	ꯄꯨꯁꯤꯜꯂꯛꯀꯗꯒꯦ
পুশিল্লক্কদৌরি	ꯄꯨꯁꯤꯜꯂꯛꯀꯗꯦꯤꯔꯤ
পুশিল্লক্কদৌরিবা	ꯄꯨꯁꯤꯜꯂꯛꯀꯗꯦꯤꯔꯤꯕꯥ
পুশিল্লক্কদৌরে	ꯄꯨꯁꯤꯜꯂꯛꯀꯗꯦꯤꯔꯦ
পুশিল্লক্নবসু	ꯄꯨꯁꯤꯜꯂꯛꯅꯕꯁꯨ
পুশিল্লক্নবা	ꯄꯨꯁꯤꯜꯂꯛꯅꯕꯥ
পুশিল্লক্পোইরে	ꯄꯨꯁꯤꯜꯂꯛꯄꯣꯏꯔꯦ
পুশিল্লক্লগা	ꯄꯨꯁꯤꯜꯂꯛꯂꯒꯥ
পুশিল্লক্লবা	ꯄꯨꯁꯤꯜꯂꯛꯂꯕꯥ
পুশিল্লক্লি	ꯄꯨꯁꯤꯜꯂꯛꯂꯤ
পুশিল্লক্লিবনি	ꯄꯨꯁꯤꯜꯂꯛꯂꯤꯕꯅꯤ
পুশিল্লক্লিবশিং	ꯄꯨꯁꯤꯜꯂꯛꯂꯤꯕꯁꯤꯡ
